lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000100000000  0.000100000000  0.15481  0.15278  0.06306  0.05
0.000100000000  0.000074989421  0.14876  0.14799  0.08496  0.08
0.000100000000  0.000056234133  0.14178  0.14232  0.11181  0.12
0.000100000000  0.000042169650  0.13457  0.13637  0.14057  0.17
0.000100000000  0.000031622777  0.12785  0.13062  0.16907  0.23
0.000100000000  0.000023713737  0.12153  0.12508  0.19731  0.33
0.000100000000  0.000017782794  0.11578  0.11991  0.22395  0.43
0.000100000000  0.000013335214  0.11091  0.11554  0.24708  0.57
0.000100000000  0.000010000000  0.10672  0.11190  0.26685  0.74
0.000100000000  0.000007498942  0.10309  0.10885  0.28367  0.92
0.000100000000  0.000005623413  0.09995  0.10635  0.29745  1.14
0.000100000000  0.000004216965  0.09711  0.10430  0.30884  1.41
0.000100000000  0.000003162278  0.09437  0.10250  0.31887  1.78
0.000100000000  0.000002371374  0.09158  0.10094  0.32749  2.26
0.000100000000  0.000001778279  0.08868  0.09968  0.33443  2.90
0.000100000000  0.000001333521  0.08559  0.09877  0.33927  3.78
0.000100000000  0.000001000000  0.08221  0.09833  0.34116  4.94
0.000100000000  0.000000749894  0.07862  0.09852  0.33917  6.42
0.000100000000  0.000000562341  0.07504  0.09938  0.33289  8.10
0.000100000000  0.000000421697  0.07177  0.10082  0.32283  9.86
0.000100000000  0.000000316228  0.06901  0.10267  0.31006  11.54
0.000100000000  0.000000237137  0.06684  0.10471  0.29599  13.02
0.000100000000  0.000000177828  0.06521  0.10673  0.28202  14.25
0.000100000000  0.000000133352  0.06402  0.10860  0.26905  15.25
0.000100000000  0.000000100000  0.06318  0.11024  0.25763  16.02
0.000069519280  0.000100000000  0.15353  0.15151  0.07145  0.05
0.000069519280  0.000074989421  0.14864  0.14776  0.08752  0.08
0.000069519280  0.000056234133  0.14175  0.14224  0.11288  0.12
0.000069519280  0.000042169650  0.13456  0.13634  0.14103  0.17
0.000069519280  0.000031622777  0.12784  0.13062  0.16925  0.23
0.000069519280  0.000023713737  0.12152  0.12507  0.19738  0.33
0.000069519280  0.000017782794  0.11578  0.11991  0.22397  0.43
0.000069519280  0.000013335214  0.11091  0.11554  0.24709  0.57
0.000069519280  0.000010000000  0.10672  0.11191  0.26683  0.74
0.000069519280  0.000007498942  0.10309  0.10885  0.28366  0.92
0.000069519280  0.000005623413  0.09995  0.10635  0.29744  1.14
0.000069519280  0.000004216965  0.09711  0.10430  0.30884  1.41
0.000069519280  0.000003162278  0.09437  0.10250  0.31887  1.78
0.000069519280  0.000002371374  0.09158  0.10094  0.32749  2.26
0.000069519280  0.000001778279  0.08869  0.09968  0.33442  2.90
0.000069519280  0.000001333521  0.08559  0.09877  0.33927  3.78
0.000069519280  0.000001000000  0.08221  0.09834  0.34115  4.94
0.000069519280  0.000000749894  0.07862  0.09852  0.33916  6.42
0.000069519280  0.000000562341  0.07504  0.09938  0.33289  8.10
0.000069519280  0.000000421697  0.07177  0.10082  0.32283  9.86
0.000069519280  0.000000316228  0.06901  0.10267  0.31005  11.55
0.000069519280  0.000000237137  0.06684  0.10471  0.29599  13.02
0.000069519280  0.000000177828  0.06521  0.10673  0.28202  14.25
0.000069519280  0.000000133352  0.06402  0.10860  0.26905  15.25
