lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000033598183  0.000000316228  0.06094  0.10419  0.29947  15.62
0.000033598183  0.000000237137  0.05706  0.10742  0.27742  18.35
0.000033598183  0.000000177828  0.05396  0.11090  0.25361  20.79
0.000033598183  0.000000133352  0.05159  0.11439  0.22961  22.87
0.000033598183  0.000000100000  0.04984  0.11771  0.20677  24.56
0.000023357215  0.000100000000  0.15297  0.15133  0.07159  0.05
0.000023357215  0.000074989421  0.14828  0.14767  0.08753  0.08
0.000023357215  0.000056234133  0.14145  0.14217  0.11312  0.12
0.000023357215  0.000042169650  0.13399  0.13596  0.14293  0.17
0.000023357215  0.000031622777  0.12759  0.13051  0.16977  0.23
0.000023357215  0.000023713737  0.12124  0.12489  0.19836  0.32
0.000023357215  0.000017782794  0.11567  0.11984  0.22434  0.42
0.000023357215  0.000013335214  0.11080  0.11546  0.24751  0.57
0.000023357215  0.000010000000  0.10663  0.11184  0.26720  0.74
0.000023357215  0.000007498942  0.10302  0.10879  0.28394  0.92
0.000023357215  0.000005623413  0.09990  0.10630  0.29766  1.14
0.000023357215  0.000004216965  0.09705  0.10425  0.30905  1.42
0.000023357215  0.000003162278  0.09426  0.10243  0.31911  1.79
0.000023357215  0.000002371374  0.09136  0.10085  0.32786  2.29
0.000023357215  0.000001778279  0.08822  0.09952  0.33512  3.01
0.000023357215  0.000001333521  0.08467  0.09853  0.34044  4.01
0.000023357215  0.000001000000  0.08052  0.09805  0.34268  5.45
0.000023357215  0.000000749894  0.07576  0.09830  0.34028  7.45
0.000023357215  0.000000562341  0.07061  0.09943  0.33218  9.94
0.000023357215  0.000000421697  0.06554  0.10145  0.31822  12.73
0.000023357215  0.000000316228  0.06094  0.10419  0.29948  15.62
0.000023357215  0.000000237137  0.05705  0.10742  0.27740  18.35
0.000023357215  0.000000177828  0.05396  0.11089  0.25363  20.79
0.000023357215  0.000000133352  0.05159  0.11439  0.22962  22.87
0.000023357215  0.000000100000  0.04984  0.11771  0.20678  24.56
0.000016237767  0.000100000000  0.15248  0.15098  0.07240  0.05
0.000016237767  0.000074989421  0.14783  0.14731  0.08834  0.08
0.000016237767  0.000056234133  0.14122  0.14195  0.11352  0.12
0.000016237767  0.000042169650  0.13416  0.13618  0.14161  0.17
0.000016237767  0.000031622777  0.12738  0.13038  0.17044  0.23
0.000016237767  0.000023713737  0.12098  0.12469  0.19946  0.32
0.000016237767  0.000017782794  0.11550  0.11972  0.22499  0.42
0.000016237767  0.000013335214  0.11069  0.11538  0.24796  0.56
0.000016237767  0.000010000000  0.10652  0.11174  0.26775  0.73
0.000016237767  0.000007498942  0.10297  0.10876  0.28410  0.92
0.000016237767  0.000005623413  0.09984  0.10626  0.29788  1.14
0.000016237767  0.000004216965  0.09700  0.10420  0.30926  1.41
0.000016237767  0.000003162278  0.09421  0.10239  0.31932  1.79
0.000016237767  0.000002371374  0.09133  0.10081  0.32802  2.29
0.000016237767  0.000001778279  0.08820  0.09950  0.33522  3.01
0.000016237767  0.000001333521  0.08466  0.09853  0.34046  4.01
0.000016237767  0.000001000000  0.08052  0.09805  0.34267  5.45
0.000016237767  0.000000749894  0.07576  0.09830  0.34027  7.45
0.000016237767  0.000000562341  0.07061  0.09943  0.33217  9.94
0.000016237767  0.000000421697  0.06554  0.10145  0.31821  12.73
0.000016237767  0.000000316228  0.06094  0.10419  0.29948  15.62
0.000016237767  0.000000237137  0.05705  0.10742  0.27740  18.35
0.000016237767  0.000000177828  0.05396  0.11089  0.25363  20.79
0.000016237767  0.000000133352  0.05159  0.11439  0.22961  22.87
0.000016237767  0.000000100000  0.04984  0.11771  0.20678  24.56
