Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
  270    0.102160920    0   0
  280    0.102147403    0   0
  290    0.102134262    0   0
  300    0.102121482    0   0
  310    0.102109049    0   0
  320    0.102096949    0   0
  330    0.102085169    0   0
  340    0.102073704    0   0
  350    0.102062536    0   0
  360    0.102051657    0   0
  370    0.102041055    0   0
  380    0.102030725    0   0
  390    0.102020654    2   0
Solution converged in 398 iterations with final
                                            objective=0.102012777, slow progress with global relative
                                            objective=0.000000976<=1e-06 for 10 non-consecutive
                                            iterations
  398    0.102012777    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-06
Iter    objective   convergence_count   no_progress_count
    0    0.099347821    0   0
   10    0.099293041    0   0
   20    0.099248150    0   0
   30    0.099208264    0   0
   40    0.099171655    0   0
   50    0.099137508    0   0
   60    0.099105351    0   0
   70    0.099074879    0   0
   80    0.099045886    0   0
   90    0.099018206    0   0
  100    0.098991710    0   0
  110    0.098966297    0   0
  120    0.098941883    0   0
  130    0.098918400    0   0
  140    0.098895783    0   0
  150    0.098873972    0   0
  160    0.098852918    0   0
  170    0.098832578    0   0
  180    0.098812917    0   0
  190    0.098793898    0   0
  200    0.098775485    0   0
  210    0.098757650    0   0
  220    0.098740369    0   0
  230    0.098723620    0   0
  240    0.098707375    0   0
  250    0.098691607    0   0
  260    0.098676299    0   0
  270    0.098661428    0   0
  280    0.098646982    0   0
  290    0.098632940    0   0
  300    0.098619288    0   0
  310    0.098606008    0   0
  320    0.098593085    0   0
  330    0.098580506    0   0
  340    0.098568262    0   0
  350    0.098556338    0   0
  360    0.098544720    0   0
  370    0.098533402    0   0
  380    0.098522371    0   0
  390    0.098511614    0   0
  400    0.098501119    0   0
  410    0.098490879    0   0
  420    0.098480888    5   0
Solution converged in 425 iterations with final
                                            objective=0.098475984, slow progress with global relative
                                            objective=0.000000976<=1e-06 for 10 non-consecutive
                                            iterations
  425    0.098475984    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-06
Iter    objective   convergence_count   no_progress_count
    0    0.095910860    0   0
   10    0.095858135    0   0
   20    0.095813038    0   0
   30    0.095771971    0   0
   40    0.095733688    0   0
   50    0.095697593    0   0
   60    0.095663339    0   0
   70    0.095630692    0   0
   80    0.095599482    0   0
   90    0.095569583    0   0
  100    0.095540883    0   0
  110    0.095513294    0   0
  120    0.095486743    0   0
  130    0.095461161    0   0
  140    0.095436482    0   0
  150    0.095412653    0   0
  160    0.095389627    0   0
  170    0.095367360    0   0
  180    0.095345818    0   0
  190    0.095324961    0   0
  200    0.095304759    0   0
  210    0.095285180    0   0
  220    0.095266197    0   0
  230    0.095247776    0   0
  240    0.095229896    0   0
  250    0.095212534    0   0
  260    0.095195664    0   0
  270    0.095179268    0   0
  280    0.095163329    0   0
  290    0.095147826    0   0
  300    0.095132749    0   0
  310    0.095118076    0   0
  320    0.095103794    0   0
  330    0.095089887    0   0
  340    0.095076341    0   0
  350    0.095063145    0   0
  360    0.095050283    0   0
  370    0.095037741    0   0
  380    0.095025511    0   0
  390    0.095013580    0   0
  400    0.095001941    0   0
  410    0.094990584    0   0
  420    0.094979500    0   0
  430    0.094968681    0   0
  440    0.094958116    0   0
  450    0.094947803    0   0
  460    0.094937727    2   0
Solution converged in 468 iterations with final
                                            objective=0.094929834, slow progress with global relative
                                            objective=0.000000979<=1e-06 for 10 non-consecutive
                                            iterations
  468    0.094929834    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-06
Iter    objective   convergence_count   no_progress_count
    0    0.092362834    0   0
   10    0.092311549    0   0
   20    0.092265815    0   0
   30    0.092223210    0   0
   40    0.092182918    0   0
   50    0.092144543    0   0
   60    0.092107845    0   0
   70    0.092072654    0   0
   80    0.092038843    0   0
   90    0.092006301    0   0
  100    0.091974941    0   0
  110    0.091944687    0   0
  120    0.091915475    0   0
  130    0.091887245    0   0
  140    0.091859944    0   0
  150    0.091833523    0   0
  160    0.091807936    0   0
  170    0.091783142    0   0
  180    0.091759102    0   0
  190    0.091735783    0   0
  200    0.091713152    0   0
  210    0.091691179    0   0
  220    0.091669834    0   0
  230    0.091649090    0   0
  240    0.091628920    0   0
  250    0.091609302    0   0
  260    0.091590215    0   0
  270    0.091571639    0   0
  280    0.091553556    0   0
  290    0.091535946    0   0
  300    0.091518793    0   0
  310    0.091502077    0   0
  320    0.091485784    0   0
  330    0.091469899    0   0
  340    0.091454406    0   0
  350    0.091439291    0   0
  360    0.091424546    0   0
  370    0.091410157    0   0
  380    0.091396111    0   0
  390    0.091382400    0   0
  400    0.091369011    0   0
  410    0.091355935    0   0
  420    0.091343160    0   0
  430    0.091330677    0   0
  440    0.091318477    0   0
  450    0.091306552    0   0
  460    0.091294893    0   0
  470    0.091283492    0   0
  480    0.091272344    0   0
  490    0.091261444    0   0
  500    0.091250781    0   0
  510    0.091240349    0   0
  520    0.091230143    0   0
  530    0.091220156    6   0
Solution converged in 534 iterations with final
                                            objective=0.091216221, slow progress with global relative
                                            objective=0.000000981<=1e-06 for 10 non-consecutive
                                            iterations
  534    0.091216221    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 7.498942093324558e-07
Iter    objective   convergence_count   no_progress_count
    0    0.088540751    0   0
   10    0.088490951    0   0
   20    0.088444974    0   0
   30    0.088401344    0   0
   40    0.088359584    0   0
   50    0.088319450    0   0
   60    0.088280789    0   0
   70    0.088243484    0   0
   80    0.088207446    0   0
   90    0.088172599    0   0
  100    0.088138874    0   0
  110    0.088106211    0   0
  120    0.088074553    0   0
  130    0.088043853    0   0
  140    0.088014066    0   0
  150    0.087985150    0   0
  160    0.087957065    0   0
  170    0.087929776    0   0
  180    0.087903248    0   0
  190    0.087877452    0   0
  200    0.087852357    0   0
  210    0.087827935    0   0
  220    0.087804161    0   0
  230    0.087781010    0   0
  240    0.087758456    0   0
  250    0.087736477    0   0
  260    0.087715054    0   0
  270    0.087694165    0   0
  280    0.087673793    0   0
  290    0.087653921    0   0
  300    0.087634536    0   0
  310    0.087615620    0   0
  320    0.087597157    0   0
  330    0.087579130    0   0
  340    0.087561527    0   0
  350    0.087544332    0   0
  360    0.087527535    0   0
  370    0.087511121    0   0
  380    0.087495080    0   0
  390    0.087479400    0   0
  400    0.087464073    0   0
  410    0.087449086    0   0
  420    0.087434430    0   0
  430    0.087420099    0   0
  440    0.087406083    0   0
  450    0.087392370    0   0
  460    0.087378954    0   0
  470    0.087365824    0   0
  480    0.087352973    0   0
  490    0.087340395    0   0
  500    0.087328081    0   0
  510    0.087316024    0   0
  520    0.087304219    0   0
  530    0.087292660    0   0
  540    0.087281338    0   0
  550    0.087270250    0   0
  560    0.087259386    0   0
  570    0.087248742    0   0
  580    0.087238313    0   0
  590    0.087228092    0   0
  600    0.087218078    4   0
Solution converged in 606 iterations with final
                                            objective=0.087212165, slow progress with global relative
                                            objective=0.000000981<=1e-06 for 10 non-consecutive
                                            iterations
  606    0.087212165    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 5.62341325190349e-07
Iter    objective   convergence_count   no_progress_count
    0    0.084346109    0   0
   10    0.084298396    0   0
   20    0.084253213    0   0
   30    0.084209779    0   0
   40    0.084167841    0   0
   50    0.084127264    0   0
   60    0.084087955    0   0
   70    0.084049837    0   0
   80    0.084012850    0   0
   90    0.083976936    0   0
  100    0.083942046    0   0
  110    0.083908133    0   0
  120    0.083875154    0   0
  130    0.083843072    0   0
  140    0.083811850    0   0
  150    0.083781452    0   0
  160    0.083751846    0   0
  170    0.083723005    0   0
  180    0.083694897    0   0
  190    0.083667498    0   0
  200    0.083640779    0   0
  210    0.083614718    0   0
  220    0.083589293    0   0
  230    0.083564480    0   0
  240    0.083540260    0   0
  250    0.083516615    0   0
  260    0.083493525    0   0
  270    0.083470974    0   0
  280    0.083448944    0   0
  290    0.083427419    0   0
  300    0.083406382    0   0
  310    0.083385818    0   0
  320    0.083365715    0   0
  330    0.083346057    0   0
  340    0.083326832    0   0
  350    0.083308026    0   0
  360    0.083289630    0   0
  370    0.083271631    0   0
  380    0.083254017    0   0
  390    0.083236777    0   0
  400    0.083219902    0   0
  410    0.083203381    0   0
  420    0.083187205    0   0
  430    0.083171365    0   0
  440    0.083155852    0   0
  450    0.083140658    0   0
  460    0.083125774    0   0
  470    0.083111193    0   0
  480    0.083096905    0   0
  490    0.083082903    0   0
  500    0.083069181    0   0
  510    0.083055731    0   0
  520    0.083042547    0   0
  530    0.083029621    0   0
  540    0.083016948    0   0
  550    0.083004520    0   0
  560    0.082992331    0   0
  570    0.082980377    0   0
  580    0.082968651    0   0
  590    0.082957148    0   0
  600    0.082945863    0   0
  610    0.082934790    0   0
  620    0.082923925    0   0
  630    0.082913264    0   0
  640    0.082902801    0   0
  650    0.082892531    0   0
  660    0.082882451    1   0
Solution converged in 669 iterations with final
                                            objective=0.082873536, slow progress with global relative
                                            objective=0.000000983<=1e-06 for 10 non-consecutive
                                            iterations
  669    0.082873536    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.2169650342858225e-07
Iter    objective   convergence_count   no_progress_count
    0    0.079806806    0   0
   10    0.079762776    0   0
   20    0.079720444    0   0
   30    0.079679413    0   0
   40    0.079639557    0   0
   50    0.079600800    0   0
   60    0.079563085    0   0
   70    0.079526365    0   0
   80    0.079490596    0   0
   90    0.079455739    0   0
  100    0.079421758    0   0
  110    0.079388619    0   0
  120    0.079356291    0   0
  130    0.079324744    0   0
  140    0.079293952    0   0
  150    0.079263889    0   0
  160    0.079234528    0   0
  170    0.079205846    0   0
  180    0.079177821    0   0
  190    0.079150433    0   0
  200    0.079123663    0   0
  210    0.079097489    0   0
  220    0.079071895    0   0
  230    0.079046861    0   0
  240    0.079022371    0   0
  250    0.078998410    0   0
  260    0.078974961    0   0
  270    0.078952010    0   0
  280    0.078929544    0   0
  290    0.078907548    0   0
  300    0.078886009    0   0
  310    0.078864914    0   0
  320    0.078844252    0   0
  330    0.078824011    0   0
  340    0.078804180    0   0
  350    0.078784747    0   0
  360    0.078765703    0   0
  370    0.078747038    0   0
  380    0.078728742    0   0
  390    0.078710805    0   0
  400    0.078693218    0   0
  410    0.078675972    0   0
  420    0.078659059    0   0
  430    0.078642470    0   0
  440    0.078626198    0   0
  450    0.078610234    0   0
  460    0.078594571    0   0
  470    0.078579201    0   0
  480    0.078564117    0   0
  490    0.078549314    0   0
  500    0.078534785    0   0
  510    0.078520524    0   0
  520    0.078506524    0   0
  530    0.078492779    0   0
  540    0.078479283    0   0
  550    0.078466029    0   0
  560    0.078453012    0   0
