lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000100000000  0.000100000000  0.15903  0.15621  0.04665  0.07
0.000100000000  0.000074989421  0.15295  0.15141  0.06820  0.11
0.000100000000  0.000056234133  0.14612  0.14598  0.09310  0.16
0.000100000000  0.000042169650  0.13896  0.14026  0.11995  0.23
0.000100000000  0.000031622777  0.13205  0.13458  0.14729  0.33
0.000100000000  0.000023713737  0.12548  0.12902  0.17495  0.46
0.000100000000  0.000017782794  0.11954  0.12384  0.20126  0.62
0.000100000000  0.000013335214  0.11438  0.11929  0.22513  0.83
0.000100000000  0.000010000000  0.11001  0.11540  0.24606  1.09
0.000100000000  0.000007498942  0.10633  0.11215  0.26393  1.38
0.000100000000  0.000005623413  0.10329  0.10952  0.27861  1.73
0.000100000000  0.000004216965  0.10072  0.10735  0.29087  2.11
0.000100000000  0.000003162278  0.09847  0.10549  0.30138  2.52
0.000100000000  0.000002371374  0.09638  0.10385  0.31071  2.97
0.000100000000  0.000001778279  0.09438  0.10240  0.31910  3.46
0.000100000000  0.000001333521  0.09243  0.10113  0.32654  4.00
0.000100000000  0.000001000000  0.09060  0.10012  0.33247  4.64
0.000100000000  0.000000749894  0.08890  0.09937  0.33682  5.34
0.000100000000  0.000000562341  0.08737  0.09888  0.33956  6.05
0.000100000000  0.000000421697  0.08601  0.09860  0.34096  6.72
0.000100000000  0.000000316228  0.08487  0.09849  0.34131  7.29
0.000100000000  0.000000237137  0.08392  0.09849  0.34097  7.78
0.000100000000  0.000000177828  0.08317  0.09856  0.34025  8.15
0.000100000000  0.000000133352  0.08260  0.09866  0.33942  8.45
0.000100000000  0.000000100000  0.08214  0.09876  0.33858  8.69
0.000069519280  0.000100000000  0.15125  0.14902  0.08624  0.08
0.000069519280  0.000074989421  0.15019  0.14827  0.08890  0.11
0.000069519280  0.000056234133  0.14490  0.14426  0.10552  0.17
0.000069519280  0.000042169650  0.13839  0.13923  0.12762  0.24
0.000069519280  0.000031622777  0.13176  0.13393  0.15207  0.33
0.000069519280  0.000023713737  0.12536  0.12863  0.17786  0.47
0.000069519280  0.000017782794  0.11946  0.12356  0.20327  0.63
0.000069519280  0.000013335214  0.11435  0.11911  0.22646  0.84
0.000069519280  0.000010000000  0.10999  0.11527  0.24701  1.10
0.000069519280  0.000007498942  0.10631  0.11204  0.26470  1.39
0.000069519280  0.000005623413  0.10329  0.10944  0.27918  1.74
0.000069519280  0.000004216965  0.10073  0.10730  0.29127  2.12
0.000069519280  0.000003162278  0.09849  0.10546  0.30162  2.53
0.000069519280  0.000002371374  0.09642  0.10385  0.31082  2.98
0.000069519280  0.000001778279  0.09439  0.10238  0.31928  3.46
0.000069519280  0.000001333521  0.09246  0.10113  0.32659  4.01
0.000069519280  0.000001000000  0.09063  0.10012  0.33251  4.65
0.000069519280  0.000000749894  0.08893  0.09938  0.33685  5.35
0.000069519280  0.000000562341  0.08738  0.09888  0.33961  6.05
0.000069519280  0.000000421697  0.08604  0.09860  0.34098  6.72
0.000069519280  0.000000316228  0.08488  0.09849  0.34132  7.29
0.000069519280  0.000000237137  0.08394  0.09850  0.34098  7.78
0.000069519280  0.000000177828  0.08319  0.09857  0.34026  8.16
0.000069519280  0.000000133352  0.08261  0.09866  0.33943  8.46
0.000069519280  0.000000100000  0.08216  0.09877  0.33858  8.70
