Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
  120    0.118299580    0   0
  130    0.118281975    0   0
  140    0.118265339    0   0
  150    0.118249556    0   0
  160    0.118234531    0   0
  170    0.118220198    0   0
  180    0.118206476    0   0
  190    0.118193315    0   0
  200    0.118180682    0   0
  210    0.118168530    0   0
  220    0.118156825    0   0
  230    0.118145536    0   0
  240    0.118134632    0   0
  250    0.118124094    0   0
  260    0.118113895    0   0
  270    0.118104026    9   0
Solution converged in 271 iterations with final
                                            objective=0.118103057, slow progress with global relative
                                            objective=0.000000969<=1e-06 for 10 non-consecutive
                                            iterations
  271    0.118103057    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 5.623413251903491e-05
Iter    objective   convergence_count   no_progress_count
    0    0.112970177    0   0
   10    0.112860978    0   0
   20    0.112790561    0   0
   30    0.112736174    0   0
   40    0.112690833    0   0
   50    0.112651430    0   0
   60    0.112616302    0   0
   70    0.112584452    0   0
   80    0.112555235    0   0
   90    0.112528192    0   0
  100    0.112502974    0   0
  110    0.112479335    0   0
  120    0.112457070    0   0
  130    0.112436019    0   0
  140    0.112416057    0   0
  150    0.112397057    0   0
  160    0.112378941    0   0
  170    0.112361637    0   0
  180    0.112345074    0   0
  190    0.112329209    0   0
  200    0.112313984    0   0
  210    0.112299348    0   0
  220    0.112285280    0   0
  230    0.112271743    0   0
  240    0.112258709    0   0
  250    0.112246149    0   0
  260    0.112234026    0   0
  270    0.112222318    0   0
  280    0.112211011    0   0
  290    0.112200090    0   0
  300    0.112189539    0   0
  310    0.112179337    0   0
  320    0.112169465    9   0
Solution converged in 321 iterations with final
                                            objective=0.112168495, slow progress with global relative
                                            objective=0.000000970<=1e-06 for 10 non-consecutive
                                            iterations
  321    0.112168495    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.216965034285822e-05
Iter    objective   convergence_count   no_progress_count
    0    0.107661045    0   0
   10    0.107580747    0   0
   20    0.107522854    0   0
   30    0.107475225    0   0
   40    0.107433770    0   0
   50    0.107396612    0   0
   60    0.107362698    0   0
   70    0.107331387    0   0
   80    0.107302242    0   0
   90    0.107274948    0   0
  100    0.107249264    0   0
  110    0.107225002    0   0
  120    0.107202012    0   0
  130    0.107180167    0   0
  140    0.107159378    0   0
  150    0.107139565    0   0
  160    0.107120641    0   0
  170    0.107102548    0   0
  180    0.107085221    0   0
  190    0.107068617    0   0
  200    0.107052686    0   0
  210    0.107037389    0   0
  220    0.107022680    0   0
  230    0.107008528    0   0
  240    0.106994908    0   0
  250    0.106981794    0   0
  260    0.106969153    0   0
  270    0.106956966    0   0
  280    0.106945206    0   0
  290    0.106933857    0   0
  300    0.106922896    0   0
  310    0.106912304    0   0
  320    0.106902069    0   0
  330    0.106892170    8   0
Solution converged in 332 iterations with final
                                            objective=0.106890230, slow progress with global relative
                                            objective=0.000000968<=1e-06 for 10 non-consecutive
                                            iterations
  332    0.106890230    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 3.1622776601683795e-05
Iter    objective   convergence_count   no_progress_count
    0    0.102942241    0   0
   10    0.102880268    0   0
   20    0.102831317    0   0
   30    0.102788948    0   0
   40    0.102750814    0   0
   50    0.102715804    0   0
   60    0.102683281    0   0
   70    0.102652841    0   0
   80    0.102624205    0   0
   90    0.102597159    0   0
  100    0.102571538    0   0
  110    0.102547209    0   0
  120    0.102524061    0   0
  130    0.102501996    0   0
  140    0.102480934    0   0
  150    0.102460811    0   0
  160    0.102441560    0   0
  170    0.102423119    0   0
  180    0.102405440    0   0
  190    0.102388481    0   0
  200    0.102372199    0   0
  210    0.102356556    0   0
  220    0.102341518    0   0
  230    0.102327052    0   0
  240    0.102313125    0   0
  250    0.102299712    0   0
  260    0.102286784    0   0
  270    0.102274319    0   0
  280    0.102262294    0   0
  290    0.102250687    0   0
  300    0.102239480    0   0
  310    0.102228659    0   0
  320    0.102218204    0   0
  330    0.102208094    2   0
Solution converged in 338 iterations with final
                                            objective=0.102200248, slow progress with global relative
                                            objective=0.000000970<=1e-06 for 10 non-consecutive
                                            iterations
  338    0.102200248    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616554e-05
Iter    objective   convergence_count   no_progress_count
    0    0.098744757    0   0
   10    0.098694711    0   0
   20    0.098652300    0   0
   30    0.098614117    0   0
   40    0.098578862    0   0
   50    0.098545900    0   0
   60    0.098514854    0   0
   70    0.098485478    0   0
   80    0.098457586    0   0
   90    0.098431042    0   0
  100    0.098405728    0   0
  110    0.098381550    0   0
  120    0.098358429    0   0
  130    0.098336287    0   0
  140    0.098315062    0   0
  150    0.098294702    0   0
  160    0.098275154    0   0
  170    0.098256371    0   0
  180    0.098238309    0   0
  190    0.098220931    0   0
  200    0.098204198    0   0
  210    0.098188073    0   0
  220    0.098172526    0   0
  230    0.098157526    0   0
  240    0.098143048    0   0
  250    0.098129066    0   0
  260    0.098115558    0   0
  270    0.098102500    0   0
  280    0.098089871    0   0
  290    0.098077652    0   0
  300    0.098065827    0   0
  310    0.098054378    0   0
  320    0.098043286    0   0
  330    0.098032537    0   0
  340    0.098022115    0   0
  350    0.098012008    2   0
Solution converged in 358 iterations with final
                                            objective=0.098004139, slow progress with global relative
                                            objective=0.000000973<=1e-06 for 10 non-consecutive
                                            iterations
  358    0.098004139    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-05
Iter    objective   convergence_count   no_progress_count
    0    0.094963285    0   0
   10    0.094921400    0   0
   20    0.094883921    0   0
   30    0.094849104    0   0
   40    0.094816268    0   0
   50    0.094785069    0   0
   60    0.094755299    0   0
   70    0.094726814    0   0
   80    0.094699510    0   0
   90    0.094673290    0   0
  100    0.094648080    0   0
  110    0.094623816    0   0
  120    0.094600440    0   0
  130    0.094577900    0   0
  140    0.094556152    0   0
  150    0.094535153    0   0
  160    0.094514865    0   0
  170    0.094495251    0   0
  180    0.094476277    0   0
  190    0.094457912    0   0
  200    0.094440128    0   0
  210    0.094422899    0   0
  220    0.094406199    0   0
  230    0.094390005    0   0
  240    0.094374294    0   0
  250    0.094359046    0   0
  260    0.094344243    0   0
  270    0.094329867    0   0
  280    0.094315899    0   0
  290    0.094302326    0   0
  300    0.094289130    0   0
  310    0.094276299    0   0
  320    0.094263815    0   0
  330    0.094251667    0   0
  340    0.094239844    0   0
  350    0.094228333    0   0
  360    0.094217122    0   0
  370    0.094206204    0   0
  380    0.094195567    0   0
  390    0.094185199    0   0
  400    0.094175093    1   0
Solution converged in 409 iterations with final
                                            objective=0.094166213, slow progress with global relative
                                            objective=0.000000977<=1e-06 for 10 non-consecutive
                                            iterations
  409    0.094166213    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-05
Iter    objective   convergence_count   no_progress_count
    0    0.091450004    0   0
   10    0.091414263    0   0
   20    0.091381007    0   0
   30    0.091349384    0   0
   40    0.091319062    0   0
   50    0.091289870    0   0
   60    0.091261699    0   0
   70    0.091234470    0   0
   80    0.091208122    0   0
   90    0.091182605    0   0
  100    0.091157873    0   0
  110    0.091133884    0   0
  120    0.091110604    0   0
  130    0.091088000    0   0
  140    0.091066043    0   0
  150    0.091044705    0   0
  160    0.091023960    0   0
  170    0.091003784    0   0
  180    0.090984153    0   0
  190    0.090965046    0   0
  200    0.090946444    0   0
  210    0.090928327    0   0
  220    0.090910680    0   0
  230    0.090893483    0   0
  240    0.090876722    0   0
  250    0.090860381    0   0
  260    0.090844446    0   0
  270    0.090828903    0   0
  280    0.090813738    0   0
  290    0.090798940    0   0
  300    0.090784497    0   0
  310    0.090770396    0   0
  320    0.090756627    0   0
  330    0.090743181    0   0
  340    0.090730047    0   0
  350    0.090717216    0   0
  360    0.090704678    0   0
  370    0.090692426    0   0
  380    0.090680449    0   0
  390    0.090668741    0   0
  400    0.090657294    0   0
  410    0.090646102    0   0
  420    0.090635156    0   0
  430    0.090624449    0   0
  440    0.090613976    0   0
  450    0.090603730    0   0
  460    0.090593703    4   0
Solution converged in 466 iterations with final
                                            objective=0.090587790, slow progress with global relative
                                            objective=0.000000980<=1e-06 for 10 non-consecutive
                                            iterations
  466    0.090587790    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-05
Iter    objective   convergence_count   no_progress_count
    0    0.088129767    0   0
   10    0.088098935    0   0
   20    0.088069545    0   0
   30    0.088041186    0   0
   40    0.088013702    0   0
   50    0.087987011    0   0
   60    0.087961058    0   0
   70    0.087935800    0   0
   80    0.087911204    0   0
   90    0.087887240    0   0
  100    0.087863883    0   0
  110    0.087841108    0   0
  120    0.087818892    0   0
  130    0.087797217    0   0
  140    0.087776062    0   0
  150    0.087755410    0   0
  160    0.087735243    0   0
  170    0.087715547    0   0
  180    0.087696305    0   0
  190    0.087677504    0   0
  200    0.087659130    0   0
  210    0.087641169    0   0
  220    0.087623609    0   0
  230    0.087606438    0   0
  240    0.087589643    0   0
  250    0.087573216    0   0
  260    0.087557144    0   0
  270    0.087541419    0   0
  280    0.087526029    0   0
  290    0.087510966    0   0
  300    0.087496221    0   0
  310    0.087481785    0   0
  320    0.087467650    0   0
  330    0.087453808    0   0
  340    0.087440251    0   0
  350    0.087426972    0   0
  360    0.087413963    0   0
  370    0.087401218    0   0
  380    0.087388730    0   0
  390    0.087376493    0   0
  400    0.087364500    0   0
  410    0.087352745    0   0
  420    0.087341223    0   0
  430    0.087329926    0   0
  440    0.087318850    0   0
  450    0.087307991    0   0
  460    0.087297342    0   0
  470    0.087286898    0   0
  480    0.087276656    0   0
  490    0.087266609    3   0
Solution converged in 497 iterations with final
                                            objective=0.087259691, slow progress with global relative
                                            objective=0.000000983<=1e-06 for 10 non-consecutive
                                            iterations
  497    0.087259691    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 7.498942093324558e-06
Iter    objective   convergence_count   no_progress_count
    0    0.085042079    0   0
   10    0.085015454    0   0
   20    0.084989724    0   0
   30    0.084964688    0   0
   40    0.084940275    0   0
   50    0.084916442    0   0
   60    0.084893161    0   0
   70    0.084870409    0   0
   80    0.084848167    0   0
   90    0.084826416    0   0
  100    0.084805140    0   0
  110    0.084784325    0   0
  120    0.084763956    0   0
  130    0.084744020    0   0
  140    0.084724503    0   0
  150    0.084705395    0   0
  160    0.084686682    0   0
  170    0.084668355    0   0
  180    0.084650401    0   0
  190    0.084632813    0   0
  200    0.084615579    0   0
  210    0.084598690    0   0
  220    0.084582138    0   0
  230    0.084565914    0   0
  240    0.084550009    0   0
  250    0.084534414    0   0
  260    0.084519123    0   0
  270    0.084504128    0   0
  280    0.084489421    0   0
  290    0.084474996    0   0
  300    0.084460845    0   0
  310    0.084446963    0   0
  320    0.084433343    0   0
  330    0.084419979    0   0
  340    0.084406863    0   0
  350    0.084393992    0   0
  360    0.084381359    0   0
  370    0.084368959    0   0
  380    0.084356786    0   0
  390    0.084344836    0   0
  400    0.084333103    0   0
  410    0.084321583    0   0
  420    0.084310270    0   0
  430    0.084299160    0   0
  440    0.084288249    0   0
  450    0.084277533    0   0
  460    0.084267007    0   0
  470    0.084256667    0   0
  480    0.084246509    0   0
  490    0.084236529    6   0
Solution converged in 494 iterations with final
                                            objective=0.084232587, slow progress with global relative
                                            objective=0.000000983<=1e-06 for 10 non-consecutive
                                            iterations
  494    0.084232587    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 5.623413251903491e-06
Iter    objective   convergence_count   no_progress_count
    0    0.082267684    0   0
   10    0.082244737    0   0
   20    0.082222391    0   0
   30    0.082200545    0   0
   40    0.082179165    0   0
   50    0.082158228    0   0
   60    0.082137718    0   0
   70    0.082117621    0   0
   80    0.082097925    0   0
   90    0.082078617    0   0
  100    0.082059688    0   0
  110    0.082041127    0   0
  120    0.082022925    0   0
  130    0.082005071    0   0
  140    0.081987557    0   0
  150    0.081970375    0   0
  160    0.081953516    0   0
  170    0.081936973    0   0
  180    0.081920737    0   0
  190    0.081904802    0   0
  200    0.081889159    0   0
  210    0.081873802    0   0
  220    0.081858725    0   0
  230    0.081843920    0   0
  240    0.081829382    0   0
  250    0.081815105    0   0
  260    0.081801082    0   0
  270    0.081787308    0   0
  280    0.081773777    0   0
  290    0.081760485    0   0
  300    0.081747425    0   0
  310    0.081734593    0   0
  320    0.081721984    0   0
  330    0.081709593    0   0
  340    0.081697415    0   0
  350    0.081685446    0   0
  360    0.081673681    0   0
  370    0.081662117    0   0
  380    0.081650748    0   0
  390    0.081639572    0   0
  400    0.081628583    0   0
  410    0.081617779    0   0
  420    0.081607155    0   0
  430    0.081596708    0   0
  440    0.081586434    0   0
  450    0.081576330    0   0
  460    0.081566392    9   0
Solution converged in 461 iterations with final
                                            objective=0.081565407, slow progress with global relative
                                            objective=0.000000985<=1e-06 for 10 non-consecutive
                                            iterations
  461    0.081565407    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.216965034285822e-06
Iter    objective   convergence_count   no_progress_count
    0    0.079869792    0   0
   10    0.079849919    0   0
   20    0.079830479    0   0
   30    0.079811421    0   0
   40    0.079792726    0   0
   50    0.079774380    0   0
   60    0.079756373    0   0
   70    0.079738698    0   0
   80    0.079721344    0   0
   90    0.079704304    0   0
  100    0.079687570    0   0
  110    0.079671135    0   0
  120    0.079654992    0   0
  130    0.079639134    0   0
  140    0.079623555    0   0
  150    0.079608247    0   0
  160    0.079593205    0   0
  170    0.079578424    0   0
  180    0.079563896    0   0
  190    0.079549617    0   0
  200    0.079535581    0   0
  210    0.079521782    0   0
  220    0.079508216    0   0
  230    0.079494879    0   0
  240    0.079481764    0   0
  250    0.079468867    0   0
  260    0.079456184    0   0
  270    0.079443711    0   0
  280    0.079431442    0   0
  290    0.079419374    0   0
  300    0.079407504    0   0
  310    0.079395826    0   0
  320    0.079384336    0   0
  330    0.079373033    0   0
  340    0.079361910    0   0
  350    0.079350966    0   0
  360    0.079340195    0   0
  370    0.079329596    0   0
  380    0.079319165    0   0
  390    0.079308898    0   0
  400    0.079298792    0   0
  410    0.079288844    8   0
Solution converged in 412 iterations with final
                                            objective=0.079286873, slow progress with global relative
                                            objective=0.000000985<=1e-06 for 10 non-consecutive
                                            iterations
  412    0.079286873    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 3.162277660168379e-06
Iter    objective   convergence_count   no_progress_count
    0    0.077862129    0   0
   10    0.077844729    0   0
   20    0.077827661    0   0
   30    0.077810896    0   0
   40    0.077794424    0   0
   50    0.077778236    0   0
   60    0.077762326    0   0
   70    0.077746687    0   0
   80    0.077731312    0   0
   90    0.077716197    0   0
  100    0.077701335    0   0
  110    0.077686720    0   0
  120    0.077672348    0   0
  130    0.077658212    0   0
  140    0.077644309    0   0
  150    0.077630632    0   0
  160    0.077617178    0   0
  170    0.077603941    0   0
  180    0.077590918    0   0
  190    0.077578103    0   0
  200    0.077565493    0   0
  210    0.077553084    0   0
  220    0.077540871    0   0
  230    0.077528850    0   0
  240    0.077517018    0   0
  250    0.077505371    0   0
  260    0.077493906    0   0
  270    0.077482619    0   0
  280    0.077471505    0   0
  290    0.077460563    0   0
  300    0.077449789    0   0
  310    0.077439180    0   0
  320    0.077428732    0   0
  330    0.077418443    0   0
  340    0.077408309    0   0
  350    0.077398328    6   0
Solution converged in 354 iterations with final
                                            objective=0.077394378, slow progress with global relative
                                            objective=0.000000985<=1e-06 for 10 non-consecutive
                                            iterations
  354    0.077394378    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616552e-06
Iter    objective   convergence_count   no_progress_count
    0    0.076225724    0   0
   10    0.076210228    0   0
   20    0.076195001    0   0
   30    0.076180025    0   0
   40    0.076165294    0   0
   50    0.076150803    0   0
   60    0.076136545    0   0
   70    0.076122516    0   0
   80    0.076108712    0   0
   90    0.076095126    0   0
  100    0.076081756    0   0
  110    0.076068596    0   0
  120    0.076055642    0   0
  130    0.076042891    0   0
  140    0.076030337    0   0
  150    0.076017978    0   0
  160    0.076005808    0   0
  170    0.075993825    0   0
  180    0.075982025    0   0
  190    0.075970405    0   0
  200    0.075958960    0   0
  210    0.075947688    0   0
  220    0.075936585    0   0
  230    0.075925648    0   0
  240    0.075914875    0   0
  250    0.075904261    0   0
  260    0.075893804    0   0
  270    0.075883502    0   0
  280    0.075873350    0   0
  290    0.075863348    5   0
Solution converged in 295 iterations with final
                                            objective=0.075858401, slow progress with global relative
                                            objective=0.000000986<=1e-06 for 10 non-consecutive
                                            iterations
  295    0.075858401    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-06
Iter    objective   convergence_count   no_progress_count
    0    0.074918918    0   0
   10    0.074904860    0   0
   20    0.074891029    0   0
   30    0.074877414    0   0
   40    0.074864011    0   0
   50    0.074850815    0   0
   60    0.074837822    0   0
   70    0.074825027    0   0
   80    0.074812428    0   0
   90    0.074800020    0   0
  100    0.074787799    0   0
  110    0.074775762    0   0
  120    0.074763905    0   0
  130    0.074752224    0   0
  140    0.074740718    0   0
  150    0.074729381    0   0
  160    0.074718211    0   0
  170    0.074707205    0   0
  180    0.074696360    0   0
  190    0.074685673    0   0
  200    0.074675140    0   0
  210    0.074664760    0   0
  220    0.074654529    0   0
  230    0.074644445    0   0
  240    0.074634504    9   0
Solution converged in 241 iterations with final
                                            objective=0.074633518, slow progress with global relative
                                            objective=0.000000986<=1e-06 for 10 non-consecutive
                                            iterations
  241    0.074633518    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-06
Iter    objective   convergence_count   no_progress_count
    0    0.073890195    0   0
   10    0.073877227    0   0
   20    0.073864457    0   0
   30    0.073851879    0   0
   40    0.073839489    0   0
   50    0.073827283    0   0
   60    0.073815258    0   0
   70    0.073803410    0   0
   80    0.073791735    0   0
   90    0.073780231    0   0
  100    0.073768895    0   0
  110    0.073757723    0   0
  120    0.073746712    0   0
  130    0.073735859    0   0
  140    0.073725162    0   0
  150    0.073714617    0   0
  160    0.073704223    0   0
  170    0.073693975    0   0
  180    0.073683872    0   0
  190    0.073673911    8   0
Solution converged in 192 iterations with final
                                            objective=0.073671936, slow progress with global relative
                                            objective=0.000000987<=1e-06 for 10 non-consecutive
                                            iterations
  192    0.073671936    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-06
Iter    objective   convergence_count   no_progress_count
    0    0.073091248    0   0
   10    0.073079081    0   0
   20    0.073067093    0   0
   30    0.073055280    0   0
   40    0.073043637    0   0
   50    0.073032163    0   0
   60    0.073020853    0   0
   70    0.073009705    0   0
   80    0.072998716    0   0
   90    0.072987883    0   0
  100    0.072977203    0   0
  110    0.072966674    0   0
  120    0.072956292    0   0
  130    0.072946055    0   0
  140    0.072935961    0   0
  150    0.072926007    8   0
Solution converged in 152 iterations with final
                                            objective=0.072924033, slow progress with global relative
                                            objective=0.000000986<=1e-06 for 10 non-consecutive
                                            iterations
  152    0.072924033    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 7.498942093324558e-07
Iter    objective   convergence_count   no_progress_count
    0    0.072474681    0   0
   10    0.072463123    0   0
   20    0.072451732    0   0
   30    0.072440502    0   0
   40    0.072429431    0   0
   50    0.072418516    0   0
   60    0.072407754    0   0
   70    0.072397142    0   0
   80    0.072386679    0   0
   90    0.072376360    0   0
  100    0.072366185    0   0
  110    0.072356149    2   0
Solution converged in 118 iterations with final
                                            objective=0.072348220, slow progress with global relative
                                            objective=0.000000986<=1e-06 for 10 non-consecutive
                                            iterations
  118    0.072348220    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 5.62341325190349e-07
Iter    objective   convergence_count   no_progress_count
    0    0.072003068    0   0
   10    0.071991960    0   0
   20    0.071981009    0   0
   30    0.071970210    0   0
   40    0.071959562    0   0
   50    0.071949061    0   0
   60    0.071938704    0   0
   70    0.071928490    0   0
   80    0.071918416    0   0
Solution converged in 90 iterations with final
                                            objective=0.071908479, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
   90    0.071908479    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.2169650342858225e-07
Iter    objective   convergence_count   no_progress_count
    0    0.071644861    0   0
   10    0.071634076    0   0
   20    0.071623441    0   0
   30    0.071612951    0   0
   40    0.071602606    0   0
   50    0.071592401    0   0
   60    0.071582336    0   0
Solution converged in 70 iterations with final
                                            objective=0.071572406, slow progress with global relative
                                            objective=0.000000987<=1e-06 for 10 non-consecutive
                                            iterations
   70    0.071572406    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 3.162277660168379e-07
Iter    objective   convergence_count   no_progress_count
    0    0.071371823    0   0
   10    0.071361296    0   0
   20    0.071350913    0   0
   30    0.071340672    0   0
   40    0.071330569    0   0
   50    0.071320603    7   0
Solution converged in 53 iterations with final
                                            objective=0.071317639, slow progress with global relative
                                            objective=0.000000987<=1e-06 for 10 non-consecutive
                                            iterations
   53    0.071317639    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616554e-07
Iter    objective   convergence_count   no_progress_count
    0    0.071165467    0   0
   10    0.071155131    0   0
   20    0.071144934    0   0
   30    0.071134875    1   0
Solution converged in 39 iterations with final
                                            objective=0.071125938, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
   39    0.071125938    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.7782794100389227e-07
Iter    objective   convergence_count   no_progress_count
    0    0.071010740    0   0
   10    0.071000532    0   0
   20    0.070990462    0   0
Solution converged in 30 iterations with final
                                            objective=0.070980526, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
   30    0.070980526    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-07
Iter    objective   convergence_count   no_progress_count
    0    0.070893407    0   0
   10    0.070883305    0   0
   20    0.070873338    7   0
Solution converged in 23 iterations with final
                                            objective=0.070870374, slow progress with global relative
                                            objective=0.000000987<=1e-06 for 10 non-consecutive
                                            iterations
   23    0.070870374    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-07
Iter    objective   convergence_count   no_progress_count
    0    0.070804516    0   0
   10    0.070794501    0   0
Solution converged in 20 iterations with final
                                            objective=0.070784620, slow progress with global relative
                                            objective=0.000000982<=1e-06 for 10 non-consecutive
                                            iterations
   20    0.070784620    10   0
Starting optimization for lambda_A: 6.951927961775606e-05 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
    0    0.265833498    0   0
   10    0.250549575    0   0
   20    0.237247175    0   0
   30    0.225368495    0   0
   40    0.214728808    0   0
   50    0.205177659    0   0
   60    0.196592764    0   0
   70    0.188886868    0   0
   80    0.181973678    0   0
   90    0.175783045    0   0
  100    0.170242039    0   0
  110    0.165285396    0   0
  120    0.160843862    0   0
  130    0.156879700    0   0
  140    0.153348636    0   0
  150    0.150209616    0   0
  160    0.147426532    0   0
  170    0.144958803    0   0
  180    0.142774752    0   0
  190    0.140839864    0   0
  200    0.139117411    0   0
  210    0.137591359    0   0
  220    0.136243315    0   0
  230    0.135048964    0   0
  240    0.133997899    0   0
  250    0.133062229    0   0
  260    0.132231015    0   0
  270    0.131495487    0   0
  280    0.130844196    0   0
  290    0.130264719    0   0
  300    0.129746668    0   0
  310    0.129286864    0   0
  320    0.128875908    0   0
  330    0.128510964    0   0
  340    0.128181856    0   0
  350    0.127884750    0   0
  360    0.127617031    0   0
  370    0.127376651    0   0
  380    0.127160521    0   0
  390    0.126963660    0   0
  400    0.126786333    0   0
  410    0.126624655    0   0
  420    0.126476133    0   0
  430    0.126340769    0   0
  440    0.126217399    0   0
  450    0.126104273    0   0
  460    0.126000336    0   0
  470    0.125904145    0   0
  480    0.125815448    0   0
  490    0.125732740    0   0
  500    0.125656466    0   0
  510    0.125585216    0   0
  520    0.125519039    0   0
  530    0.125457313    0   0
  540    0.125399700    0   0
  550    0.125346507    0   0
  560    0.125296606    0   0
  570    0.125249837    0   0
  580    0.125206174    0   0
  590    0.125165530    0   0
  600    0.125127357    0   0
  610    0.125091380    0   0
  620    0.125057651    0   0
  630    0.125025850    0   0
  640    0.124995616    0   0
  650    0.124966931    0   0
  660    0.124939638    0   0
  670    0.124913900    0   0
  680    0.124889597    0   0
  690    0.124866454    0   0
  700    0.124844519    0   0
  710    0.124823651    0   0
  720    0.124803793    0   0
  730    0.124785000    0   0
  740    0.124767116    0   0
  750    0.124749909    0   0
  760    0.124733379    0   0
  770    0.124717636    0   0
  780    0.124702488    0   0
  790    0.124688079    0   0
  800    0.124674323    0   0
  810    0.124661239    0   0
  820    0.124648682    0   0
  830    0.124636667    0   0
  840    0.124625086    0   0
  850    0.124613931    0   0
  860    0.124603128    0   0
