lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000033598183  0.000003162278  0.01746  0.11955  0.19176  75.88
0.000033598183  0.000002371374  0.01597  0.12115  0.18066  82.98
0.000033598183  0.000001778279  0.01554  0.12184  0.17593  88.55
0.000033598183  0.000001333521  0.01521  0.12255  0.17202  93.19
0.000033598183  0.000001000000  0.01508  0.12268  0.17134  95.93
0.000023357215  0.001000000000  0.16685  0.16291  0.01333  0.05
0.000023357215  0.000749894209  0.16063  0.15844  0.02735  0.25
0.000023357215  0.000562341325  0.15045  0.15088  0.05642  0.52
0.000023357215  0.000421696503  0.13793  0.14143  0.09860  0.84
0.000023357215  0.000316227766  0.12648  0.13276  0.14086  1.19
0.000023357215  0.000237137371  0.11689  0.12543  0.17887  1.61
0.000023357215  0.000177827941  0.10911  0.11962  0.21022  2.01
0.000023357215  0.000133352143  0.10249  0.11471  0.23804  2.33
0.000023357215  0.000100000000  0.09661  0.11033  0.26421  2.79
0.000023357215  0.000074989421  0.09107  0.10634  0.28896  3.42
0.000023357215  0.000056234133  0.08557  0.10282  0.31146  4.35
0.000023357215  0.000042169650  0.07971  0.10013  0.32899  5.79
0.000023357215  0.000031622777  0.07258  0.09860  0.33875  8.15
0.000023357215  0.000023713737  0.06375  0.09851  0.33877  12.04
0.000023357215  0.000017782794  0.05386  0.09986  0.32911  17.49
0.000023357215  0.000013335214  0.04395  0.10250  0.31072  24.19
0.000023357215  0.000010000000  0.03489  0.10623  0.28473  31.66
0.000023357215  0.000007498942  0.02753  0.11049  0.25505  39.71
0.000023357215  0.000005623413  0.02076  0.11603  0.21697  52.03
0.000023357215  0.000004216965  0.01832  0.11856  0.19868  65.30
0.000023357215  0.000003162278  0.01729  0.11974  0.19058  75.38
0.000023357215  0.000002371374  0.01691  0.12008  0.18904  84.03
0.000023357215  0.000001778279  0.01536  0.12230  0.17409  90.02
0.000023357215  0.000001333521  0.01493  0.12313  0.16818  93.63
0.000023357215  0.000001000000  0.01462  0.12331  0.16684  95.85
0.000016237767  0.001000000000  0.16673  0.16282  0.01357  0.05
0.000016237767  0.000749894209  0.16051  0.15835  0.02764  0.24
0.000016237767  0.000562341325  0.15036  0.15083  0.05664  0.51
0.000016237767  0.000421696503  0.13779  0.14133  0.09911  0.83
0.000016237767  0.000316227766  0.12643  0.13272  0.14118  1.23
0.000016237767  0.000237137371  0.11696  0.12549  0.17873  1.69
0.000016237767  0.000177827941  0.10928  0.11976  0.20969  2.09
0.000016237767  0.000133352143  0.10255  0.11477  0.23798  2.30
0.000016237767  0.000100000000  0.09645  0.11020  0.26532  2.63
0.000016237767  0.000074989421  0.09068  0.10604  0.29112  3.22
0.000016237767  0.000056234133  0.08562  0.10284  0.31134  4.36
0.000016237767  0.000042169650  0.07972  0.10012  0.32902  5.77
0.000016237767  0.000031622777  0.07259  0.09860  0.33875  8.15
