Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
  130    0.099511343    0   0
  140    0.099485790    0   0
  150    0.099461462    0   0
  160    0.099438270    0   0
  170    0.099416132    0   0
  180    0.099394983    0   0
  190    0.099374755    0   0
  200    0.099355386    0   0
  210    0.099336823    0   0
  220    0.099319017    0   0
  230    0.099301923    0   0
  240    0.099285497    0   0
  250    0.099269705    0   0
  260    0.099254509    0   0
  270    0.099239882    0   0
  280    0.099225795    0   0
  290    0.099212215    0   0
  300    0.099199116    0   0
  310    0.099186475    0   0
  320    0.099174264    0   0
  330    0.099162463    0   0
  340    0.099151053    0   0
  350    0.099140015    0   0
  360    0.099129331    0   0
  370    0.099118988    0   0
  380    0.099108974    5   0
Solution converged in 385 iterations with final
                                            objective=0.099104085, slow progress with global relative
                                            objective=0.000000972<=1e-06 for 10 non-consecutive
                                            iterations
  385    0.099104085    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616554e-05
Iter    objective   convergence_count   no_progress_count
    0    0.095089470    0   0
   10    0.095021920    0   0
   20    0.094965033    0   0
   30    0.094913500    0   0
   40    0.094865757    0   0
   50    0.094821075    0   0
   60    0.094779019    0   0
   70    0.094739280    0   0
   80    0.094701624    0   0
   90    0.094665858    0   0
  100    0.094631819    0   0
  110    0.094599367    0   0
  120    0.094568381    0   0
  130    0.094538756    0   0
  140    0.094510397    0   0
  150    0.094483216    0   0
  160    0.094457139    0   0
  170    0.094432095    0   0
  180    0.094408021    0   0
  190    0.094384860    0   0
  200    0.094362556    0   0
  210    0.094341063    0   0
  220    0.094320338    0   0
  230    0.094300340    0   0
  240    0.094281031    0   0
  250    0.094262376    0   0
  260    0.094244340    0   0
  270    0.094226893    0   0
  280    0.094210007    0   0
  290    0.094193654    0   0
  300    0.094177810    0   0
  310    0.094162455    0   0
  320    0.094147567    0   0
  330    0.094133126    0   0
  340    0.094119115    0   0
  350    0.094105518    0   0
  360    0.094092314    0   0
  370    0.094079486    0   0
  380    0.094067021    0   0
  390    0.094054906    0   0
  400    0.094043129    0   0
  410    0.094031674    0   0
  420    0.094020529    0   0
  430    0.094009682    0   0
  440    0.093999125    0   0
  450    0.093988848    0   0
  460    0.093978842    5   0
Solution converged in 465 iterations with final
                                            objective=0.093973937, slow progress with global relative
                                            objective=0.000000976<=1e-06 for 10 non-consecutive
                                            iterations
  465    0.093973937    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-05
Iter    objective   convergence_count   no_progress_count
    0    0.090143622    0   0
   10    0.090085238    0   0
   20    0.090032688    0   0
   30    0.089983459    0   0
   40    0.089936803    0   0
   50    0.089892353    0   0
   60    0.089849873    0   0
   70    0.089809187    0   0
   80    0.089770154    0   0
   90    0.089732655    0   0
  100    0.089696584    0   0
  110    0.089661851    0   0
  120    0.089628371    0   0
  130    0.089596074    0   0
  140    0.089564890    0   0
  150    0.089534762    0   0
  160    0.089505632    0   0
  170    0.089477450    0   0
  180    0.089450171    0   0
  190    0.089423750    0   0
  200    0.089398148    0   0
  210    0.089373326    0   0
  220    0.089349249    0   0
  230    0.089325886    0   0
  240    0.089303204    0   0
  250    0.089281177    0   0
  260    0.089259777    0   0
  270    0.089238978    0   0
  280    0.089218759    0   0
  290    0.089199097    0   0
  300    0.089179972    0   0
  310    0.089161363    0   0
  320    0.089143253    0   0
  330    0.089125622    0   0
  340    0.089108453    0   0
  350    0.089091730    0   0
  360    0.089075439    0   0
  370    0.089059564    0   0
  380    0.089044091    0   0
  390    0.089029007    0   0
  400    0.089014297    0   0
  410    0.088999951    0   0
  420    0.088985957    0   0
  430    0.088972304    0   0
  440    0.088958979    0   0
  450    0.088945973    0   0
  460    0.088933278    0   0
  470    0.088920884    0   0
  480    0.088908782    0   0
  490    0.088896963    0   0
  500    0.088885418    0   0
  510    0.088874140    0   0
  520    0.088863122    0   0
  530    0.088852356    0   0
  540    0.088841837    0   0
  550    0.088831554    0   0
  560    0.088821503    3   0
Solution converged in 567 iterations with final
                                            objective=0.088814600, slow progress with global relative
                                            objective=0.000000979<=1e-06 for 10 non-consecutive
                                            iterations
  567    0.088814600    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-05
Iter    objective   convergence_count   no_progress_count
    0    0.085032012    0   0
   10    0.084980642    0   0
   20    0.084932486    0   0
   30    0.084886423    0   0
   40    0.084842122    0   0
   50    0.084799408    0   0
   60    0.084758158    0   0
   70    0.084718275    0   0
   80    0.084679679    0   0
   90    0.084642298    0   0
  100    0.084606068    0   0
  110    0.084570931    0   0
  120    0.084536835    0   0
  130    0.084503732    0   0
  140    0.084471577    0   0
  150    0.084440331    0   0
  160    0.084409954    0   0
  170    0.084380411    0   0
  180    0.084351668    0   0
  190    0.084323693    0   0
  200    0.084296457    0   0
  210    0.084269934    0   0
  220    0.084244096    0   0
  230    0.084218920    0   0
  240    0.084194382    0   0
  250    0.084170459    0   0
  260    0.084147131    0   0
  270    0.084124377    0   0
  280    0.084102178    0   0
  290    0.084080515    0   0
  300    0.084059371    0   0
  310    0.084038731    0   0
  320    0.084018578    0   0
  330    0.083998897    0   0
  340    0.083979674    0   0
  350    0.083960894    0   0
  360    0.083942545    0   0
  370    0.083924613    0   0
  380    0.083907087    0   0
  390    0.083889954    0   0
  400    0.083873203    0   0
  410    0.083856824    0   0
  420    0.083840805    0   0
  430    0.083825137    0   0
  440    0.083809810    0   0
  450    0.083794814    0   0
  460    0.083780140    0   0
  470    0.083765780    0   0
  480    0.083751724    0   0
  490    0.083737965    0   0
  500    0.083724494    0   0
  510    0.083711304    0   0
  520    0.083698388    0   0
  530    0.083685739    0   0
  540    0.083673350    0   0
  550    0.083661214    0   0
  560    0.083649326    0   0
  570    0.083637678    0   0
  580    0.083626264    0   0
  590    0.083615079    0   0
  600    0.083604118    0   0
  610    0.083593374    0   0
  620    0.083582842    0   0
  630    0.083572516    0   0
  640    0.083562392    0   0
  650    0.083552465    9   0
Solution converged in 651 iterations with final
                                            objective=0.083551483, slow progress with global relative
                                            objective=0.000000982<=1e-06 for 10 non-consecutive
                                            iterations
  651    0.083551483    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-05
Iter    objective   convergence_count   no_progress_count
    0    0.079779654    0   0
   10    0.079734946    0   0
   20    0.079692105    0   0
   30    0.079650644    0   0
   40    0.079610417    0   0
   50    0.079571340    0   0
   60    0.079533346    0   0
   70    0.079496382    0   0
   80    0.079460400    0   0
   90    0.079425357    0   0
  100    0.079391213    0   0
  110    0.079357933    0   0
  120    0.079325481    0   0
  130    0.079293828    0   0
  140    0.079262944    0   0
  150    0.079232802    0   0
  160    0.079203374    0   0
  170    0.079174638    0   0
  180    0.079146569    0   0
  190    0.079119146    0   0
  200    0.079092349    0   0
  210    0.079066157    0   0
  220    0.079040550    0   0
  230    0.079015513    0   0
  240    0.078991026    0   0
  250    0.078967075    0   0
  260    0.078943642    0   0
  270    0.078920714    0   0
  280    0.078898275    0   0
  290    0.078876311    0   0
  300    0.078854811    0   0
  310    0.078833760    0   0
  320    0.078813146    0   0
  330    0.078792958    0   0
  340    0.078773183    0   0
  350    0.078753812    0   0
  360    0.078734832    0   0
  370    0.078716233    0   0
  380    0.078698006    0   0
  390    0.078680141    0   0
  400    0.078662629    0   0
  410    0.078645461    0   0
  420    0.078628628    0   0
  430    0.078612121    0   0
  440    0.078595932    0   0
  450    0.078580054    0   0
  460    0.078564478    0   0
  470    0.078549199    0   0
  480    0.078534209    0   0
  490    0.078519500    0   0
  500    0.078505068    0   0
  510    0.078490904    0   0
  520    0.078477002    0   0
  530    0.078463356    0   0
  540    0.078449960    0   0
  550    0.078436808    0   0
  560    0.078423894    0   0
  570    0.078411213    0   0
  580    0.078398760    0   0
  590    0.078386530    0   0
  600    0.078374517    0   0
  610    0.078362717    0   0
  620    0.078351126    0   0
  630    0.078339738    0   0
  640    0.078328549    0   0
  650    0.078317554    0   0
  660    0.078306749    0   0
  670    0.078296130    0   0
  680    0.078285694    0   0
  690    0.078275436    0   0
  700    0.078265352    0   0
Solution converged in 710 iterations with final
                                            objective=0.078255440, slow progress with global relative
                                            objective=0.000000984<=1e-06 for 10 non-consecutive
                                            iterations
  710    0.078255440    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 7.498942093324558e-06
Iter    objective   convergence_count   no_progress_count
    0    0.074560583    0   0
   10    0.074522653    0   0
   20    0.074485890    0   0
   30    0.074450066    0   0
   40    0.074415115    0   0
   50    0.074380992    0   0
   60    0.074347660    0   0
   70    0.074315089    0   0
   80    0.074283248    0   0
   90    0.074252111    0   0
  100    0.074221654    0   0
  110    0.074191853    0   0
  120    0.074162688    0   0
  130    0.074134136    0   0
  140    0.074106180    0   0
  150    0.074078801    0   0
  160    0.074051982    0   0
  170    0.074025706    0   0
  180    0.073999958    0   0
  190    0.073974723    0   0
  200    0.073949987    0   0
  210    0.073925735    0   0
  220    0.073901955    0   0
  230    0.073878633    0   0
  240    0.073855758    0   0
  250    0.073833319    0   0
  260    0.073811303    0   0
  270    0.073789700    0   0
  280    0.073768500    0   0
  290    0.073747692    0   0
  300    0.073727266    0   0
  310    0.073707214    0   0
  320    0.073687526    0   0
  330    0.073668193    0   0
  340    0.073649207    0   0
  350    0.073630559    0   0
  360    0.073612243    0   0
  370    0.073594248    0   0
  380    0.073576570    0   0
  390    0.073559199    0   0
  400    0.073542130    0   0
  410    0.073525355    0   0
  420    0.073508868    0   0
  430    0.073492661    0   0
  440    0.073476730    0   0
  450    0.073461067    0   0
  460    0.073445668    0   0
  470    0.073430525    0   0
  480    0.073415634    0   0
  490    0.073400989    0   0
  500    0.073386584    0   0
  510    0.073372416    0   0
  520    0.073358479    0   0
  530    0.073344768    0   0
  540    0.073331279    0   0
  550    0.073318006    0   0
  560    0.073304946    0   0
  570    0.073292094    0   0
  580    0.073279445    0   0
  590    0.073266996    0   0
  600    0.073254743    0   0
  610    0.073242681    0   0
  620    0.073230807    0   0
  630    0.073219117    0   0
  640    0.073207607    0   0
  650    0.073196275    0   0
  660    0.073185115    0   0
  670    0.073174125    0   0
  680    0.073163301    0   0
  690    0.073152641    0   0
  700    0.073142141    0   0
  710    0.073131799    0   0
  720    0.073121611    0   0
  730    0.073111574    3   0
Solution converged in 737 iterations with final
                                            objective=0.073104637, slow progress with global relative
                                            objective=0.000000987<=1e-06 for 10 non-consecutive
                                            iterations
  737    0.073104637    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 5.623413251903491e-06
Iter    objective   convergence_count   no_progress_count
    0    0.069608787    0   0
   10    0.069577116    0   0
   20    0.069546212    0   0
   30    0.069515962    0   0
   40    0.069486331    0   0
   50    0.069457295    0   0
   60    0.069428832    0   0
   70    0.069400923    0   0
   80    0.069373551    0   0
   90    0.069346698    0   0
  100    0.069320350    0   0
  110    0.069294490    0   0
  120    0.069269106    0   0
  130    0.069244184    0   0
  140    0.069219711    0   0
  150    0.069195676    0   0
  160    0.069172068    0   0
  170    0.069148874    0   0
  180    0.069126086    0   0
  190    0.069103692    0   0
  200    0.069081684    0   0
  210    0.069060051    0   0
  220    0.069038785    0   0
  230    0.069017876    0   0
  240    0.068997318    0   0
  250    0.068977101    0   0
  260    0.068957217    0   0
  270    0.068937660    0   0
  280    0.068918421    0   0
  290    0.068899494    0   0
  300    0.068880872    0   0
  310    0.068862548    0   0
  320    0.068844515    0   0
  330    0.068826768    0   0
  340    0.068809300    0   0
  350    0.068792105    0   0
  360    0.068775177    0   0
  370    0.068758512    0   0
  380    0.068742102    0   0
  390    0.068725945    0   0
  400    0.068710033    0   0
  410    0.068694363    0   0
  420    0.068678929    0   0
  430    0.068663726    0   0
  440    0.068648751    0   0
  450    0.068633997    0   0
  460    0.068619462    0   0
  470    0.068605141    0   0
  480    0.068591029    0   0
  490    0.068577123    0   0
  500    0.068563418    0   0
  510    0.068549911    0   0
  520    0.068536598    0   0
  530    0.068523476    0   0
  540    0.068510540    0   0
  550    0.068497788    0   0
  560    0.068485216    0   0
  570    0.068472820    0   0
  580    0.068460597    0   0
  590    0.068448545    0   0
  600    0.068436660    0   0
  610    0.068424939    0   0
  620    0.068413379    0   0
  630    0.068401977    0   0
  640    0.068390731    0   0
  650    0.068379637    0   0
  660    0.068368693    0   0
  670    0.068357897    0   0
  680    0.068347246    0   0
  690    0.068336737    0   0
  700    0.068326368    0   0
  710    0.068316136    0   0
  720    0.068306040    0   0
  730    0.068296076    8   0
Solution converged in 732 iterations with final
                                            objective=0.068294099, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
  732    0.068294099    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.216965034285822e-06
Iter    objective   convergence_count   no_progress_count
    0    0.065111876    0   0
   10    0.065085506    0   0
   20    0.065059662    0   0
   30    0.065034281    0   0
   40    0.065009344    0   0
   50    0.064984838    0   0
   60    0.064960748    0   0
   70    0.064937064    0   0
   80    0.064913773    0   0
   90    0.064890866    0   0
  100    0.064868331    0   0
  110    0.064846161    0   0
  120    0.064824344    0   0
  130    0.064802874    0   0
  140    0.064781742    0   0
  150    0.064760940    0   0
  160    0.064740459    0   0
  170    0.064720294    0   0
  180    0.064700436    0   0
  190    0.064680880    0   0
  200    0.064661618    0   0
  210    0.064642644    0   0
  220    0.064623953    0   0
  230    0.064605537    0   0
  240    0.064587392    0   0
  250    0.064569511    0   0
  260    0.064551890    0   0
  270    0.064534523    0   0
  280    0.064517405    0   0
  290    0.064500531    0   0
  300    0.064483896    0   0
  310    0.064467495    0   0
  320    0.064451324    0   0
  330    0.064435379    0   0
  340    0.064419654    0   0
  350    0.064404147    0   0
  360    0.064388852    0   0
  370    0.064373766    0   0
  380    0.064358885    0   0
  390    0.064344206    0   0
  400    0.064329723    0   0
  410    0.064315435    0   0
  420    0.064301337    0   0
  430    0.064287425    0   0
  440    0.064273697    0   0
  450    0.064260149    0   0
  460    0.064246779    0   0
  470    0.064233582    0   0
  480    0.064220557    0   0
  490    0.064207699    0   0
  500    0.064195007    0   0
  510    0.064182477    0   0
  520    0.064170107    0   0
  530    0.064157893    0   0
  540    0.064145834    0   0
  550    0.064133926    0   0
  560    0.064122167    0   0
  570    0.064110555    0   0
  580    0.064099087    0   0
  590    0.064087760    0   0
  600    0.064076574    0   0
  610    0.064065524    0   0
  620    0.064054609    0   0
  630    0.064043827    0   0
  640    0.064033176    0   0
  650    0.064022653    0   0
  660    0.064012257    0   0
  670    0.064001986    0   0
  680    0.063991837    0   0
  690    0.063981809    3   0
Solution converged in 697 iterations with final
                                            objective=0.063974860, slow progress with global relative
                                            objective=0.000000989<=1e-06 for 10 non-consecutive
                                            iterations
  697    0.063974860    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 3.162277660168379e-06
Iter    objective   convergence_count   no_progress_count
    0    0.061181373    0   0
   10    0.061159201    0   0
   20    0.061137402    0   0
   30    0.061115940    0   0
   40    0.061094805    0   0
   50    0.061073987    0   0
   60    0.061053479    0   0
   70    0.061033273    0   0
   80    0.061013361    0   0
   90    0.060993736    0   0
  100    0.060974393    0   0
  110    0.060955324    0   0
  120    0.060936524    0   0
  130    0.060917986    0   0
  140    0.060899706    0   0
  150    0.060881678    0   0
  160    0.060863896    0   0
  170    0.060846357    0   0
  180    0.060829054    0   0
  190    0.060811983    0   0
  200    0.060795141    0   0
  210    0.060778521    0   0
  220    0.060762121    0   0
  230    0.060745935    0   0
  240    0.060729960    0   0
  250    0.060714192    0   0
  260    0.060698628    0   0
  270    0.060683262    0   0
  280    0.060668093    0   0
  290    0.060653116    0   0
  300    0.060638328    0   0
  310    0.060623726    0   0
  320    0.060609306    0   0
  330    0.060595065    0   0
  340    0.060581000    0   0
  350    0.060567108    0   0
  360    0.060553386    0   0
  370    0.060539832    0   0
  380    0.060526441    0   0
  390    0.060513213    0   0
  400    0.060500143    0   0
  410    0.060487230    0   0
  420    0.060474470    0   0
  430    0.060461862    0   0
  440    0.060449402    0   0
  450    0.060437089    0   0
  460    0.060424920    0   0
  470    0.060412893    0   0
  480    0.060401005    0   0
  490    0.060389255    0   0
  500    0.060377640    0   0
  510    0.060366158    0   0
  520    0.060354808    0   0
  530    0.060343586    0   0
  540    0.060332492    0   0
  550    0.060321523    0   0
  560    0.060310677    0   0
  570    0.060299953    0   0
  580    0.060289349    0   0
  590    0.060278862    0   0
  600    0.060268492    0   0
  610    0.060258236    0   0
  620    0.060248092    0   0
  630    0.060238060    2   0
Solution converged in 638 iterations with final
                                            objective=0.060230112, slow progress with global relative
                                            objective=0.000000990<=1e-06 for 10 non-consecutive
                                            iterations
  638    0.060230112    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 2.3713737056616552e-06
Iter    objective   convergence_count   no_progress_count
    0    0.057854552    0   0
   10    0.057835593    0   0
   20    0.057816909    0   0
   30    0.057798480    0   0
   40    0.057780300    0   0
   50    0.057762361    0   0
   60    0.057744660    0   0
   70    0.057727190    0   0
   80    0.057709947    0   0
   90    0.057692926    0   0
  100    0.057676122    0   0
  110    0.057659531    0   0
  120    0.057643150    0   0
  130    0.057626973    0   0
  140    0.057610997    0   0
  150    0.057595218    0   0
  160    0.057579633    0   0
  170    0.057564239    0   0
  180    0.057549030    0   0
  190    0.057534006    0   0
  200    0.057519161    0   0
  210    0.057504493    0   0
  220    0.057489999    0   0
  230    0.057475676    0   0
  240    0.057461521    0   0
  250    0.057447531    0   0
  260    0.057433704    0   0
  270    0.057420036    0   0
  280    0.057406526    0   0
  290    0.057393170    0   0
  300    0.057379966    0   0
  310    0.057366912    0   0
  320    0.057354005    0   0
  330    0.057341243    0   0
  340    0.057328623    0   0
  350    0.057316144    0   0
  360    0.057303803    0   0
  370    0.057291598    0   0
  380    0.057279526    0   0
  390    0.057267587    0   0
  400    0.057255778    0   0
  410    0.057244097    0   0
  420    0.057232542    0   0
  430    0.057221111    0   0
  440    0.057209802    0   0
  450    0.057198614    0   0
  460    0.057187545    0   0
  470    0.057176592    0   0
  480    0.057165756    0   0
  490    0.057155032    0   0
  500    0.057144421    0   0
  510    0.057133920    0   0
  520    0.057123529    0   0
  530    0.057113244    0   0
  540    0.057103065    0   0
  550    0.057092991    0   0
  560    0.057083020    8   0
Solution converged in 562 iterations with final
                                            objective=0.057081038, slow progress with global relative
                                            objective=0.000000990<=1e-06 for 10 non-consecutive
                                            iterations
  562    0.057081038    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.778279410038923e-06
Iter    objective   convergence_count   no_progress_count
    0    0.055114619    0   0
   10    0.055098050    0   0
   20    0.055081693    0   0
   30    0.055065537    0   0
   40    0.055049577    0   0
   50    0.055033809    0   0
   60    0.055018228    0   0
   70    0.055002832    0   0
   80    0.054987617    0   0
   90    0.054972579    0   0
  100    0.054957715    0   0
  110    0.054943023    0   0
  120    0.054928498    0   0
  130    0.054914139    0   0
  140    0.054899942    0   0
  150    0.054885904    0   0
  160    0.054872023    0   0
  170    0.054858296    0   0
  180    0.054844721    0   0
  190    0.054831296    0   0
  200    0.054818017    0   0
  210    0.054804882    0   0
  220    0.054791890    0   0
  230    0.054779038    0   0
  240    0.054766323    0   0
  250    0.054753744    0   0
  260    0.054741299    0   0
  270    0.054728986    0   0
  280    0.054716801    0   0
  290    0.054704745    0   0
  300    0.054692814    0   0
  310    0.054681007    0   0
  320    0.054669322    0   0
  330    0.054657757    0   0
  340    0.054646311    0   0
  350    0.054634982    0   0
  360    0.054623768    0   0
  370    0.054612668    0   0
  380    0.054601680    0   0
  390    0.054590801    0   0
  400    0.054580032    0   0
  410    0.054569369    0   0
  420    0.054558813    0   0
  430    0.054548361    0   0
  440    0.054538011    0   0
  450    0.054527764    0   0
  460    0.054517616    0   0
  470    0.054507567    0   0
Solution converged in 480 iterations with final
                                            objective=0.054497616, slow progress with global relative
                                            objective=0.000000991<=1e-06 for 10 non-consecutive
                                            iterations
  480    0.054497616    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-06
Iter    objective   convergence_count   no_progress_count
    0    0.052905212    0   0
   10    0.052890407    0   0
   20    0.052875773    0   0
   30    0.052861303    0   0
   40    0.052846994    0   0
   50    0.052832843    0   0
   60    0.052818846    0   0
   70    0.052805002    0   0
   80    0.052791307    0   0
   90    0.052777759    0   0
  100    0.052764357    0   0
  110    0.052751096    0   0
  120    0.052737975    0   0
  130    0.052724992    0   0
  140    0.052712144    0   0
  150    0.052699430    0   0
  160    0.052686848    0   0
  170    0.052674395    0   0
  180    0.052662069    0   0
  190    0.052649869    0   0
  200    0.052637792    0   0
  210    0.052625837    0   0
  220    0.052614002    0   0
  230    0.052602285    0   0
  240    0.052590685    0   0
  250    0.052579200    0   0
  260    0.052567827    0   0
  270    0.052556567    0   0
  280    0.052545416    0   0
  290    0.052534374    0   0
  300    0.052523439    0   0
  310    0.052512609    0   0
  320    0.052501883    0   0
  330    0.052491260    0   0
  340    0.052480739    0   0
  350    0.052470317    0   0
  360    0.052459994    0   0
  370    0.052449768    0   0
  380    0.052439638    0   0
  390    0.052429603    1   0
Solution converged in 399 iterations with final
                                            objective=0.052420652, slow progress with global relative
                                            objective=0.000000991<=1e-06 for 10 non-consecutive
                                            iterations
  399    0.052420652    10   0
