lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000001832981  0.000004216965  0.05219  0.11184  0.24710  21.44
0.000001832981  0.000003162278  0.05012  0.11531  0.22322  23.43
0.000001832981  0.000002371374  0.04861  0.11853  0.20102  25.01
0.000001832981  0.000001778279  0.04753  0.12136  0.18141  26.26
0.000001832981  0.000001333521  0.04675  0.12377  0.16468  27.25
0.000001832981  0.000001000000  0.04620  0.12576  0.15082  27.99
0.000001832981  0.000000749894  0.04581  0.12737  0.13952  28.57
0.000001832981  0.000000562341  0.04552  0.12866  0.13056  29.01
0.000001832981  0.000000421697  0.04532  0.12966  0.12351  29.34
0.000001832981  0.000000316228  0.04517  0.13044  0.11806  29.58
0.000001832981  0.000000237137  0.04506  0.13104  0.11384  29.74
0.000001832981  0.000000177828  0.04498  0.13150  0.11062  29.86
0.000001832981  0.000000133352  0.04492  0.13185  0.10816  29.96
0.000001832981  0.000000100000  0.04488  0.13212  0.10628  30.02
0.000001274275  0.000100000000  0.09661  0.10877  0.27624  1.81
0.000001274275  0.000074989421  0.09413  0.10677  0.28723  2.22
0.000001274275  0.000056234133  0.09003  0.10333  0.30824  2.76
0.000001274275  0.000042169650  0.08590  0.10043  0.32637  3.54
0.000001274275  0.000031622777  0.08196  0.09852  0.33835  4.58
0.000001274275  0.000023713737  0.07773  0.09764  0.34360  6.05
0.000001274275  0.000017782794  0.07280  0.09785  0.34169  8.06
0.000001274275  0.000013335214  0.06763  0.09920  0.33239  10.63
0.000001274275  0.000010000000  0.06268  0.10152  0.31665  13.49
0.000001274275  0.000007498942  0.05833  0.10456  0.29608  16.36
0.000001274275  0.000005623413  0.05479  0.10801  0.27262  19.07
0.000001274275  0.000004216965  0.05203  0.11158  0.24820  21.44
0.000001274275  0.000003162278  0.04997  0.11507  0.22423  23.43
0.000001274275  0.000002371374  0.04846  0.11830  0.20200  25.01
0.000001274275  0.000001778279  0.04738  0.12114  0.18237  26.26
0.000001274275  0.000001333521  0.04660  0.12356  0.16558  27.25
0.000001274275  0.000001000000  0.04605  0.12556  0.15171  28.00
0.000001274275  0.000000749894  0.04566  0.12717  0.14045  28.57
0.000001274275  0.000000562341  0.04538  0.12846  0.13148  29.02
0.000001274275  0.000000421697  0.04517  0.12947  0.12442  29.33
0.000001274275  0.000000316228  0.04502  0.13025  0.11893  29.58
0.000001274275  0.000000237137  0.04491  0.13085  0.11474  29.74
0.000001274275  0.000000177828  0.04483  0.13131  0.11149  29.86
0.000001274275  0.000000133352  0.04477  0.13166  0.10903  29.95
0.000001274275  0.000000100000  0.04473  0.13192  0.10719  30.02
0.000000885867  0.000100000000  0.09740  0.10965  0.27169  1.54
0.000000885867  0.000074989421  0.09467  0.10726  0.28449  1.93
0.000000885867  0.000056234133  0.09013  0.10331  0.30847  2.55
0.000000885867  0.000042169650  0.08572  0.10004  0.32855  3.38
0.000000885867  0.000031622777  0.08161  0.09800  0.34101  4.45
0.000000885867  0.000023713737  0.07732  0.09714  0.34601  5.97
0.000000885867  0.000017782794  0.07247  0.09743  0.34362  8.01
0.000000885867  0.000013335214  0.06742  0.09881  0.33418  10.59
0.000000885867  0.000010000000  0.06247  0.10118  0.31818  13.48
0.000000885867  0.000007498942  0.05816  0.10424  0.29752  16.34
0.000000885867  0.000005623413  0.05462  0.10771  0.27395  19.05
0.000000885867  0.000004216965  0.05187  0.11128  0.24950  21.44
0.000000885867  0.000003162278  0.04981  0.11477  0.22549  23.42
0.000000885867  0.000002371374  0.04830  0.11801  0.20323  25.01
0.000000885867  0.000001778279  0.04722  0.12085  0.18358  26.26
0.000000885867  0.000001333521  0.04645  0.12327  0.16680  27.26
0.000000885867  0.000001000000  0.04590  0.12527  0.15289  27.99
0.000000885867  0.000000749894  0.04551  0.12689  0.14164  28.58
0.000000885867  0.000000562341  0.04522  0.12818  0.13262  29.01
0.000000885867  0.000000421697  0.04502  0.12919  0.12557  29.33
0.000000885867  0.000000316228  0.04487  0.12998  0.12007  29.57
0.000000885867  0.000000237137  0.04476  0.13058  0.11584  29.74
0.000000885867  0.000000177828  0.04468  0.13104  0.11263  29.86
0.000000885867  0.000000133352  0.04462  0.13139  0.11017  29.95
0.000000885867  0.000000100000  0.04458  0.13165  0.10833  30.01
0.000000615848  0.000100000000  0.09718  0.10974  0.27138  1.38
0.000000615848  0.000074989421  0.09671  0.10933  0.27316  2.92
0.000000615848  0.000056234133  0.09089  0.10399  0.30430  2.66
0.000000615848  0.000042169650  0.08546  0.09977  0.33034  3.31
0.000000615848  0.000031622777  0.08130  0.09759  0.34346  4.38
0.000000615848  0.000023713737  0.07699  0.09665  0.34876  5.90
0.000000615848  0.000017782794  0.07222  0.09690  0.34653  7.96
0.000000615848  0.000013335214  0.06708  0.09831  0.33682  10.55
0.000000615848  0.000010000000  0.06217  0.10072  0.32055  13.45
0.000000615848  0.000007498942  0.05791  0.10381  0.29969  16.32
0.000000615848  0.000005623413  0.05439  0.10732  0.27589  19.05
0.000000615848  0.000004216965  0.05166  0.11093  0.25123  21.43
0.000000615848  0.000003162278  0.04961  0.11445  0.22709  23.42
0.000000615848  0.000002371374  0.04811  0.11769  0.20475  25.02
0.000000615848  0.000001778279  0.04704  0.12054  0.18506  26.26
0.000000615848  0.000001333521  0.04627  0.12297  0.16822  27.25
0.000000615848  0.000001000000  0.04572  0.12497  0.15429  28.00
0.000000615848  0.000000749894  0.04533  0.12659  0.14299  28.58
0.000000615848  0.000000562341  0.04505  0.12788  0.13401  29.02
0.000000615848  0.000000421697  0.04484  0.12890  0.12691  29.34
0.000000615848  0.000000316228  0.04469  0.12968  0.12145  29.57
0.000000615848  0.000000237137  0.04458  0.13028  0.11722  29.73
0.000000615848  0.000000177828  0.04450  0.13075  0.11396  29.86
0.000000615848  0.000000133352  0.04444  0.13110  0.11150  29.95
0.000000615848  0.000000100000  0.04440  0.13136  0.10966  30.01
0.000000428133  0.000100000000  0.09731  0.11070  0.26499  0.87
0.000000428133  0.000074989421  0.09724  0.11066  0.26525  2.23
0.000000428133  0.000056234133  0.09070  0.10414  0.30323  2.20
0.000000428133  0.000042169650  0.08488  0.09936  0.33282  2.93
0.000000428133  0.000031622777  0.08066  0.09696  0.34706  4.10
0.000000428133  0.000023713737  0.07634  0.09596  0.35258  5.70
0.000000428133  0.000017782794  0.07158  0.09620  0.35022  7.82
0.000000428133  0.000013335214  0.06658  0.09760  0.34053  10.45
0.000000428133  0.000010000000  0.06173  0.10004  0.32408  13.34
0.000000428133  0.000007498942  0.05747  0.10320  0.30273  16.25
0.000000428133  0.000005623413  0.05399  0.10676  0.27865  19.00
0.000000428133  0.000004216965  0.05128  0.11042  0.25374  21.39
0.000000428133  0.000003162278  0.04926  0.11397  0.22947  23.40
0.000000428133  0.000002371374  0.04778  0.11724  0.20701  24.99
0.000000428133  0.000001778279  0.04671  0.12011  0.18718  26.26
0.000000428133  0.000001333521  0.04595  0.12255  0.17032  27.23
0.000000428133  0.000001000000  0.04540  0.12457  0.15626  27.99
0.000000428133  0.000000749894  0.04501  0.12621  0.14490  28.57
0.000000428133  0.000000562341  0.04473  0.12751  0.13583  29.01
0.000000428133  0.000000421697  0.04453  0.12852  0.12876  29.33
0.000000428133  0.000000316228  0.04438  0.12932  0.12320  29.56
0.000000428133  0.000000237137  0.04428  0.12992  0.11897  29.73
0.000000428133  0.000000177828  0.04420  0.13038  0.11575  29.85
0.000000428133  0.000000133352  0.04414  0.13073  0.11328  29.95
0.000000428133  0.000000100000  0.04410  0.13100  0.11140  30.01
0.000000297635  0.000100000000  0.09436  0.10882  0.27698  1.31
0.000000297635  0.000074989421  0.09224  0.10709  0.28573  1.25
0.000000297635  0.000056234133  0.08838  0.10353  0.30712  1.78
0.000000297635  0.000042169650  0.08398  0.09979  0.33007  2.71
0.000000297635  0.000031622777  0.07971  0.09703  0.34675  3.89
0.000000297635  0.000023713737  0.07537  0.09571  0.35413  5.47
0.000000297635  0.000017782794  0.07064  0.09581  0.35261  7.60
0.000000297635  0.000013335214  0.06571  0.09714  0.34321  10.27
0.000000297635  0.000010000000  0.06095  0.09949  0.32713  13.22
0.000000297635  0.000007498942  0.05675  0.10260  0.30601  16.15
0.000000297635  0.000005623413  0.05330  0.10614  0.28187  18.91
0.000000297635  0.000004216965  0.05062  0.10982  0.25675  21.33
0.000000297635  0.000003162278  0.04860  0.11341  0.23215  23.34
0.000000297635  0.000002371374  0.04712  0.11672  0.20936  24.95
0.000000297635  0.000001778279  0.04606  0.11963  0.18925  26.24
0.000000297635  0.000001333521  0.04530  0.12212  0.17203  27.22
0.000000297635  0.000001000000  0.04476  0.12417  0.15782  27.98
0.000000297635  0.000000749894  0.04437  0.12582  0.14631  28.55
0.000000297635  0.000000562341  0.04409  0.12714  0.13715  28.99
