lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000069519280  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000069519280  0.000000177828  0.05295  0.12405  0.16253  24.17
0.000069519280  0.000000133352  0.05291  0.12429  0.16083  24.24
0.000069519280  0.000000100000  0.05287  0.12448  0.15952  24.29
0.000048329302  0.000100000000  0.09762  0.10913  0.27551  1.82
0.000048329302  0.000074989421  0.09518  0.10724  0.28577  2.68
0.000048329302  0.000056234133  0.09160  0.10436  0.30315  2.99
0.000048329302  0.000042169650  0.08796  0.10171  0.31984  3.51
0.000048329302  0.000031622777  0.08438  0.09976  0.33217  4.31
0.000048329302  0.000023713737  0.08056  0.09870  0.33868  5.46
0.000048329302  0.000017782794  0.07631  0.09866  0.33848  7.05
0.000048329302  0.000013335214  0.07186  0.09964  0.33150  9.12
0.000048329302  0.000010000000  0.06763  0.10147  0.31893  11.46
0.000048329302  0.000007498942  0.06395  0.10389  0.30234  13.78
0.000048329302  0.000005623413  0.06098  0.10664  0.28346  15.90
0.000048329302  0.000004216965  0.05871  0.10947  0.26400  17.76
0.000048329302  0.000003162278  0.05703  0.11218  0.24529  19.28
0.000048329302  0.000002371374  0.05582  0.11463  0.22829  20.51
0.000048329302  0.000001778279  0.05496  0.11676  0.21355  21.48
0.000048329302  0.000001333521  0.05434  0.11853  0.20118  22.23
0.000048329302  0.000001000000  0.05391  0.11998  0.19106  22.78
0.000048329302  0.000000749894  0.05360  0.12114  0.18295  23.20
0.000048329302  0.000000562341  0.05338  0.12205  0.17657  23.51
0.000048329302  0.000000421697  0.05322  0.12277  0.17156  23.75
0.000048329302  0.000000316228  0.05310  0.12331  0.16774  23.92
0.000048329302  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000048329302  0.000000177828  0.05295  0.12405  0.16253  24.17
0.000048329302  0.000000133352  0.05291  0.12429  0.16082  24.24
0.000048329302  0.000000100000  0.05287  0.12448  0.15952  24.29
0.000033598183  0.000100000000  0.09762  0.10913  0.27551  1.82
0.000033598183  0.000074989421  0.09518  0.10724  0.28576  2.68
0.000033598183  0.000056234133  0.09160  0.10436  0.30314  2.99
0.000033598183  0.000042169650  0.08796  0.10171  0.31984  3.51
0.000033598183  0.000031622777  0.08438  0.09976  0.33217  4.31
0.000033598183  0.000023713737  0.08056  0.09870  0.33868  5.46
0.000033598183  0.000017782794  0.07631  0.09866  0.33848  7.05
0.000033598183  0.000013335214  0.07186  0.09964  0.33150  9.12
0.000033598183  0.000010000000  0.06763  0.10147  0.31893  11.46
0.000033598183  0.000007498942  0.06395  0.10389  0.30234  13.78
0.000033598183  0.000005623413  0.06098  0.10664  0.28346  15.90
0.000033598183  0.000004216965  0.05871  0.10947  0.26400  17.76
0.000033598183  0.000003162278  0.05703  0.11218  0.24529  19.28
0.000033598183  0.000002371374  0.05582  0.11463  0.22829  20.51
0.000033598183  0.000001778279  0.05496  0.11676  0.21355  21.48
0.000033598183  0.000001333521  0.05434  0.11853  0.20118  22.23
0.000033598183  0.000001000000  0.05391  0.11998  0.19106  22.78
0.000033598183  0.000000749894  0.05360  0.12114  0.18295  23.20
0.000033598183  0.000000562341  0.05338  0.12205  0.17657  23.51
0.000033598183  0.000000421697  0.05322  0.12277  0.17156  23.75
0.000033598183  0.000000316228  0.05310  0.12331  0.16774  23.92
0.000033598183  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000033598183  0.000000177828  0.05295  0.12405  0.16253  24.17
0.000033598183  0.000000133352  0.05291  0.12429  0.16082  24.24
0.000033598183  0.000000100000  0.05287  0.12448  0.15952  24.29
0.000023357215  0.000100000000  0.09762  0.10913  0.27551  1.82
0.000023357215  0.000074989421  0.09518  0.10724  0.28576  2.68
0.000023357215  0.000056234133  0.09160  0.10436  0.30314  2.99
0.000023357215  0.000042169650  0.08796  0.10171  0.31984  3.51
0.000023357215  0.000031622777  0.08438  0.09976  0.33217  4.31
0.000023357215  0.000023713737  0.08056  0.09870  0.33868  5.46
0.000023357215  0.000017782794  0.07631  0.09866  0.33848  7.05
0.000023357215  0.000013335214  0.07186  0.09964  0.33150  9.12
0.000023357215  0.000010000000  0.06763  0.10147  0.31893  11.46
0.000023357215  0.000007498942  0.06395  0.10389  0.30234  13.78
0.000023357215  0.000005623413  0.06098  0.10664  0.28346  15.90
0.000023357215  0.000004216965  0.05871  0.10947  0.26400  17.76
0.000023357215  0.000003162278  0.05703  0.11218  0.24529  19.28
0.000023357215  0.000002371374  0.05582  0.11463  0.22829  20.51
0.000023357215  0.000001778279  0.05496  0.11676  0.21355  21.48
0.000023357215  0.000001333521  0.05434  0.11853  0.20118  22.23
0.000023357215  0.000001000000  0.05391  0.11998  0.19106  22.78
0.000023357215  0.000000749894  0.05360  0.12114  0.18295  23.20
0.000023357215  0.000000562341  0.05338  0.12205  0.17657  23.51
0.000023357215  0.000000421697  0.05322  0.12277  0.17156  23.75
0.000023357215  0.000000316228  0.05310  0.12331  0.16774  23.92
0.000023357215  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000023357215  0.000000177828  0.05295  0.12405  0.16253  24.17
0.000023357215  0.000000133352  0.05291  0.12429  0.16082  24.24
0.000023357215  0.000000100000  0.05287  0.12448  0.15952  24.29
0.000016237767  0.000100000000  0.09760  0.10911  0.27558  1.82
0.000016237767  0.000074989421  0.09516  0.10723  0.28583  2.68
0.000016237767  0.000056234133  0.09158  0.10435  0.30322  2.99
0.000016237767  0.000042169650  0.08795  0.10170  0.31986  3.51
0.000016237767  0.000031622777  0.08438  0.09976  0.33218  4.31
0.000016237767  0.000023713737  0.08056  0.09870  0.33868  5.45
0.000016237767  0.000017782794  0.07631  0.09866  0.33847  7.05
0.000016237767  0.000013335214  0.07186  0.09964  0.33150  9.12
0.000016237767  0.000010000000  0.06763  0.10147  0.31892  11.46
0.000016237767  0.000007498942  0.06395  0.10389  0.30234  13.78
0.000016237767  0.000005623413  0.06098  0.10664  0.28346  15.90
0.000016237767  0.000004216965  0.05871  0.10947  0.26400  17.76
0.000016237767  0.000003162278  0.05703  0.11218  0.24529  19.28
0.000016237767  0.000002371374  0.05582  0.11463  0.22829  20.51
0.000016237767  0.000001778279  0.05496  0.11676  0.21355  21.48
0.000016237767  0.000001333521  0.05434  0.11853  0.20118  22.23
0.000016237767  0.000001000000  0.05391  0.11998  0.19106  22.78
0.000016237767  0.000000749894  0.05360  0.12114  0.18295  23.20
0.000016237767  0.000000562341  0.05338  0.12205  0.17657  23.51
0.000016237767  0.000000421697  0.05322  0.12277  0.17156  23.75
0.000016237767  0.000000316228  0.05310  0.12331  0.16774  23.92
0.000016237767  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000016237767  0.000000177828  0.05295  0.12405  0.16253  24.17
0.000016237767  0.000000133352  0.05291  0.12429  0.16082  24.24
0.000016237767  0.000000100000  0.05287  0.12448  0.15952  24.29
0.000011288379  0.000100000000  0.09757  0.10909  0.27568  1.81
0.000011288379  0.000074989421  0.09514  0.10720  0.28595  2.68
0.000011288379  0.000056234133  0.09156  0.10432  0.30334  2.99
0.000011288379  0.000042169650  0.08792  0.10167  0.32005  3.51
0.000011288379  0.000031622777  0.08435  0.09973  0.33234  4.30
0.000011288379  0.000023713737  0.08053  0.09868  0.33877  5.45
0.000011288379  0.000017782794  0.07629  0.09865  0.33849  7.05
0.000011288379  0.000013335214  0.07185  0.09964  0.33150  9.12
0.000011288379  0.000010000000  0.06762  0.10147  0.31891  11.46
0.000011288379  0.000007498942  0.06394  0.10389  0.30232  13.78
0.000011288379  0.000005623413  0.06097  0.10664  0.28345  15.90
0.000011288379  0.000004216965  0.05870  0.10947  0.26399  17.76
0.000011288379  0.000003162278  0.05703  0.11218  0.24528  19.28
0.000011288379  0.000002371374  0.05581  0.11463  0.22828  20.51
0.000011288379  0.000001778279  0.05495  0.11676  0.21354  21.48
0.000011288379  0.000001333521  0.05434  0.11853  0.20117  22.23
0.000011288379  0.000001000000  0.05391  0.11998  0.19106  22.78
0.000011288379  0.000000749894  0.05360  0.12114  0.18295  23.20
0.000011288379  0.000000562341  0.05338  0.12205  0.17656  23.51
0.000011288379  0.000000421697  0.05322  0.12277  0.17155  23.75
0.000011288379  0.000000316228  0.05310  0.12331  0.16774  23.92
0.000011288379  0.000000237137  0.05302  0.12373  0.16478  24.07
0.000011288379  0.000000177828  0.05295  0.12405  0.16252  24.17
0.000011288379  0.000000133352  0.05291  0.12429  0.16082  24.24
0.000011288379  0.000000100000  0.05287  0.12448  0.15951  24.29
0.000007847600  0.000100000000  0.09755  0.10907  0.27577  1.81
0.000007847600  0.000074989421  0.09512  0.10718  0.28605  2.67
0.000007847600  0.000056234133  0.09155  0.10430  0.30345  2.99
0.000007847600  0.000042169650  0.08792  0.10165  0.32015  3.51
0.000007847600  0.000031622777  0.08434  0.09971  0.33245  4.30
0.000007847600  0.000023713737  0.08052  0.09866  0.33893  5.46
0.000007847600  0.000017782794  0.07627  0.09862  0.33867  7.05
0.000007847600  0.000013335214  0.07183  0.09961  0.33164  9.11
0.000007847600  0.000010000000  0.06760  0.10145  0.31900  11.46
0.000007847600  0.000007498942  0.06392  0.10388  0.30236  13.78
0.000007847600  0.000005623413  0.06096  0.10663  0.28347  15.90
0.000007847600  0.000004216965  0.05869  0.10945  0.26402  17.77
0.000007847600  0.000003162278  0.05701  0.11217  0.24531  19.28
0.000007847600  0.000002371374  0.05580  0.11462  0.22830  20.51
0.000007847600  0.000001778279  0.05494  0.11674  0.21357  21.48
0.000007847600  0.000001333521  0.05433  0.11852  0.20120  22.23
0.000007847600  0.000001000000  0.05390  0.11997  0.19108  22.79
0.000007847600  0.000000749894  0.05359  0.12113  0.18297  23.20
0.000007847600  0.000000562341  0.05336  0.12204  0.17659  23.51
0.000007847600  0.000000421697  0.05320  0.12275  0.17157  23.75
0.000007847600  0.000000316228  0.05309  0.12330  0.16776  23.93
0.000007847600  0.000000237137  0.05300  0.12372  0.16480  24.06
0.000007847600  0.000000177828  0.05294  0.12404  0.16254  24.16
0.000007847600  0.000000133352  0.05289  0.12428  0.16084  24.24
0.000007847600  0.000000100000  0.05286  0.12447  0.15953  24.29
0.000005455595  0.000100000000  0.09743  0.10896  0.27617  1.81
0.000005455595  0.000074989421  0.09499  0.10707  0.28647  2.67
0.000005455595  0.000056234133  0.09141  0.10418  0.30393  2.99
0.000005455595  0.000042169650  0.08779  0.10152  0.32065  3.51
0.000005455595  0.000031622777  0.08422  0.09958  0.33300  4.30
0.000005455595  0.000023713737  0.08039  0.09853  0.33947  5.45
0.000005455595  0.000017782794  0.07614  0.09850  0.33919  7.05
0.000005455595  0.000013335214  0.07170  0.09949  0.33216  9.11
0.000005455595  0.000010000000  0.06747  0.10132  0.31954  11.46
0.000005455595  0.000007498942  0.06379  0.10375  0.30292  13.78
0.000005455595  0.000005623413  0.06083  0.10650  0.28402  15.90
0.000005455595  0.000004216965  0.05856  0.10933  0.26454  17.76
0.000005455595  0.000003162278  0.05688  0.11204  0.24581  19.29
0.000005455595  0.000002371374  0.05567  0.11450  0.22880  20.51
0.000005455595  0.000001778279  0.05481  0.11662  0.21406  21.48
0.000005455595  0.000001333521  0.05420  0.11840  0.20165  22.23
0.000005455595  0.000001000000  0.05377  0.11985  0.19153  22.78
0.000005455595  0.000000749894  0.05346  0.12101  0.18342  23.20
0.000005455595  0.000000562341  0.05324  0.12192  0.17703  23.51
0.000005455595  0.000000421697  0.05308  0.12263  0.17206  23.75
0.000005455595  0.000000316228  0.05296  0.12318  0.16820  23.93
0.000005455595  0.000000237137  0.05287  0.12360  0.16524  24.07
0.000005455595  0.000000177828  0.05281  0.12392  0.16303  24.16
0.000005455595  0.000000133352  0.05277  0.12416  0.16133  24.24
0.000005455595  0.000000100000  0.05273  0.12434  0.16002  24.29
0.000003792690  0.000100000000  0.09720  0.10877  0.27699  1.81
0.000003792690  0.000074989421  0.09477  0.10689  0.28727  2.67
0.000003792690  0.000056234133  0.09119  0.10399  0.30481  2.99
0.000003792690  0.000042169650  0.08757  0.10133  0.32154  3.51
0.000003792690  0.000031622777  0.08401  0.09939  0.33390  4.30
0.000003792690  0.000023713737  0.08018  0.09834  0.34038  5.45
0.000003792690  0.000017782794  0.07593  0.09831  0.34010  7.05
0.000003792690  0.000013335214  0.07149  0.09931  0.33306  9.11
0.000003792690  0.000010000000  0.06726  0.10115  0.32041  11.45
0.000003792690  0.000007498942  0.06359  0.10358  0.30377  13.78
0.000003792690  0.000005623413  0.06063  0.10633  0.28484  15.90
0.000003792690  0.000004216965  0.05836  0.10917  0.26535  17.76
0.000003792690  0.000003162278  0.05669  0.11188  0.24663  19.29
0.000003792690  0.000002371374  0.05548  0.11434  0.22962  20.51
0.000003792690  0.000001778279  0.05462  0.11646  0.21488  21.48
0.000003792690  0.000001333521  0.05401  0.11823  0.20251  22.23
0.000003792690  0.000001000000  0.05357  0.11968  0.19239  22.78
0.000003792690  0.000000749894  0.05326  0.12084  0.18428  23.19
0.000003792690  0.000000562341  0.05304  0.12175  0.17790  23.51
0.000003792690  0.000000421697  0.05288  0.12247  0.17288  23.75
0.000003792690  0.000000316228  0.05277  0.12301  0.16907  23.92
0.000003792690  0.000000237137  0.05268  0.12343  0.16611  24.06
0.000003792690  0.000000177828  0.05262  0.12375  0.16386  24.16
0.000003792690  0.000000133352  0.05257  0.12400  0.16215  24.24
0.000003792690  0.000000100000  0.05254  0.12418  0.16085  24.29
0.000002636651  0.000100000000  0.09699  0.10859  0.27765  1.81
0.000002636651  0.000074989421  0.09485  0.10693  0.28652  2.66
0.000002636651  0.000056234133  0.09099  0.10376  0.30589  2.88
0.000002636651  0.000042169650  0.08733  0.10109  0.32276  3.45
0.000002636651  0.000031622777  0.08379  0.09917  0.33492  4.28
0.000002636651  0.000023713737  0.08003  0.09816  0.34114  5.44
0.000002636651  0.000017782794  0.07579  0.09814  0.34084  7.04
0.000002636651  0.000013335214  0.07135  0.09915  0.33379  9.10
0.000002636651  0.000010000000  0.06712  0.10099  0.32116  11.45
0.000002636651  0.000007498942  0.06344  0.10343  0.30448  13.77
0.000002636651  0.000005623413  0.06048  0.10619  0.28553  15.90
0.000002636651  0.000004216965  0.05821  0.10903  0.26602  17.76
0.000002636651  0.000003162278  0.05654  0.11174  0.24730  19.29
0.000002636651  0.000002371374  0.05533  0.11420  0.23029  20.51
0.000002636651  0.000001778279  0.05447  0.11633  0.21551  21.48
0.000002636651  0.000001333521  0.05387  0.11810  0.20315  22.23
0.000002636651  0.000001000000  0.05343  0.11955  0.19303  22.78
0.000002636651  0.000000749894  0.05312  0.12071  0.18492  23.20
0.000002636651  0.000000562341  0.05290  0.12162  0.17854  23.51
0.000002636651  0.000000421697  0.05274  0.12234  0.17352  23.75
0.000002636651  0.000000316228  0.05263  0.12289  0.16967  23.93
0.000002636651  0.000000237137  0.05254  0.12330  0.16675  24.06
0.000002636651  0.000000177828  0.05248  0.12362  0.16450  24.16
0.000002636651  0.000000133352  0.05243  0.12386  0.16280  24.24
0.000002636651  0.000000100000  0.05240  0.12405  0.16149  24.29
0.000001832981  0.000100000000  0.09659  0.10837  0.27902  1.85
0.000001832981  0.000074989421  0.09453  0.10676  0.28756  2.49
0.000001832981  0.000056234133  0.09073  0.10357  0.30698  2.77
0.000001832981  0.000042169650  0.08704  0.10084  0.32413  3.38
0.000001832981  0.000031622777  0.08354  0.09895  0.33598  4.24
0.000001832981  0.000023713737  0.07978  0.09792  0.34222  5.41
0.000001832981  0.000017782794  0.07558  0.09790  0.34187  7.03
0.000001832981  0.000013335214  0.07118  0.09890  0.33487  9.10
0.000001832981  0.000010000000  0.06695  0.10076  0.32215  11.45
0.000001832981  0.000007498942  0.06328  0.10321  0.30544  13.77
0.000001832981  0.000005623413  0.06032  0.10599  0.28644  15.90
0.000001832981  0.000004216965  0.05805  0.10884  0.26687  17.76
0.000001832981  0.000003162278  0.05639  0.11157  0.24814  19.29
0.000001832981  0.000002371374  0.05518  0.11403  0.23113  20.50
0.000001832981  0.000001778279  0.05432  0.11615  0.21636  21.48
0.000001832981  0.000001333521  0.05371  0.11793  0.20400  22.23
0.000001832981  0.000001000000  0.05328  0.11938  0.19388  22.79
0.000001832981  0.000000749894  0.05297  0.12054  0.18577  23.20
0.000001832981  0.000000562341  0.05275  0.12145  0.17939  23.52
0.000001832981  0.000000421697  0.05259  0.12217  0.17437  23.75
0.000001832981  0.000000316228  0.05247  0.12272  0.17052  23.92
0.000001832981  0.000000237137  0.05239  0.12313  0.16760  24.05
0.000001832981  0.000000177828  0.05233  0.12345  0.16535  24.16
0.000001832981  0.000000133352  0.05228  0.12370  0.16365  24.23
0.000001832981  0.000000100000  0.05225  0.12388  0.16234  24.29
0.000001274275  0.000100000000  0.09611  0.10806  0.28078  1.87
0.000001274275  0.000074989421  0.09428  0.10660  0.28859  2.22
0.000001274275  0.000056234133  0.09060  0.10341  0.30769  2.62
0.000001274275  0.000042169650  0.08683  0.10059  0.32520  3.30
0.000001274275  0.000031622777  0.08320  0.09862  0.33757  4.20
0.000001274275  0.000023713737  0.07952  0.09764  0.34350  5.39
0.000001274275  0.000017782794  0.07538  0.09763  0.34308  7.02
0.000001274275  0.000013335214  0.07098  0.09864  0.33602  9.09
0.000001274275  0.000010000000  0.06678  0.10048  0.32340  11.44
0.000001274275  0.000007498942  0.06311  0.10293  0.30667  13.76
0.000001274275  0.000005623413  0.06016  0.10571  0.28763  15.90
0.000001274275  0.000004216965  0.05789  0.10857  0.26805  17.75
0.000001274275  0.000003162278  0.05622  0.11130  0.24924  19.28
0.000001274275  0.000002371374  0.05502  0.11377  0.23218  20.50
0.000001274275  0.000001778279  0.05416  0.11590  0.21740  21.49
0.000001274275  0.000001333521  0.05355  0.11768  0.20502  22.23
0.000001274275  0.000001000000  0.05312  0.11914  0.19486  22.78
0.000001274275  0.000000749894  0.05281  0.12030  0.18675  23.20
0.000001274275  0.000000562341  0.05259  0.12122  0.18036  23.52
0.000001274275  0.000000421697  0.05243  0.12193  0.17534  23.75
0.000001274275  0.000000316228  0.05232  0.12248  0.17153  23.93
0.000001274275  0.000000237137  0.05223  0.12290  0.16857  24.06
0.000001274275  0.000000177828  0.05217  0.12322  0.16631  24.16
0.000001274275  0.000000133352  0.05213  0.12346  0.16461  24.23
0.000001274275  0.000000100000  0.05209  0.12365  0.16330  24.29
0.000000885867  0.000100000000  0.09774  0.10975  0.27136  1.38
0.000000885867  0.000074989421  0.09512  0.10743  0.28402  1.73
0.000000885867  0.000056234133  0.09081  0.10344  0.30782  2.33
0.000000885867  0.000042169650  0.08658  0.10013  0.32804  3.08
0.000000885867  0.000031622777  0.08280  0.09804  0.34069  4.03
0.000000885867  0.000023713737  0.07911  0.09708  0.34622  5.28
0.000000885867  0.000017782794  0.07500  0.09713  0.34540  6.96
0.000000885867  0.000013335214  0.07066  0.09820  0.33801  9.06
0.000000885867  0.000010000000  0.06653  0.10010  0.32513  11.42
0.000000885867  0.000007498942  0.06290  0.10257  0.30829  13.75
0.000000885867  0.000005623413  0.05995  0.10538  0.28915  15.89
0.000000885867  0.000004216965  0.05770  0.10825  0.26948  17.75
0.000000885867  0.000003162278  0.05604  0.11100  0.25060  19.27
0.000000885867  0.000002371374  0.05484  0.11348  0.23348  20.50
0.000000885867  0.000001778279  0.05398  0.11561  0.21867  21.48
0.000000885867  0.000001333521  0.05338  0.11740  0.20625  22.23
0.000000885867  0.000001000000  0.05295  0.11886  0.19608  22.78
0.000000885867  0.000000749894  0.05264  0.12002  0.18796  23.19
0.000000885867  0.000000562341  0.05242  0.12094  0.18153  23.52
0.000000885867  0.000000421697  0.05226  0.12166  0.17654  23.76
0.000000885867  0.000000316228  0.05215  0.12221  0.17268  23.93
0.000000885867  0.000000237137  0.05206  0.12263  0.16972  24.06
0.000000885867  0.000000177828  0.05200  0.12295  0.16746  24.16
0.000000885867  0.000000133352  0.05195  0.12320  0.16575  24.24
0.000000885867  0.000000100000  0.05192  0.12338  0.16444  24.29
0.000000615848  0.000100000000  0.09753  0.10994  0.27081  1.30
0.000000615848  0.000074989421  0.09537  0.10797  0.28108  1.68
0.000000615848  0.000056234133  0.09070  0.10351  0.30754  2.20
0.000000615848  0.000042169650  0.08641  0.09994  0.32911  2.97
0.000000615848  0.000031622777  0.08252  0.09764  0.34293  3.93
0.000000615848  0.000023713737  0.07868  0.09656  0.34910  5.22
0.000000615848  0.000017782794  0.07462  0.09659  0.34829  6.92
0.000000615848  0.000013335214  0.07031  0.09765  0.34090  9.02
0.000000615848  0.000010000000  0.06617  0.09956  0.32788  11.39
0.000000615848  0.000007498942  0.06257  0.10209  0.31076  13.72
0.000000615848  0.000005623413  0.05966  0.10492  0.29149  15.89
0.000000615848  0.000004216965  0.05742  0.10784  0.27156  17.74
0.000000615848  0.000003162278  0.05577  0.11062  0.25252  19.26
0.000000615848  0.000002371374  0.05458  0.11311  0.23532  20.48
0.000000615848  0.000001778279  0.05373  0.11526  0.22042  21.46
0.000000615848  0.000001333521  0.05313  0.11707  0.20792  22.22
0.000000615848  0.000001000000  0.05270  0.11853  0.19771  22.77
0.000000615848  0.000000749894  0.05240  0.11971  0.18953  23.19
0.000000615848  0.000000562341  0.05218  0.12063  0.18307  23.51
0.000000615848  0.000000421697  0.05202  0.12135  0.17804  23.75
0.000000615848  0.000000316228  0.05191  0.12191  0.17416  23.93
0.000000615848  0.000000237137  0.05182  0.12233  0.17119  24.06
0.000000615848  0.000000177828  0.05176  0.12265  0.16893  24.16
0.000000615848  0.000000133352  0.05172  0.12290  0.16718  24.23
0.000000615848  0.000000100000  0.05168  0.12309  0.16591  24.29
0.000000428133  0.000100000000  0.09666  0.10996  0.27108  1.19
0.000000428133  0.000074989421  0.09472  0.10807  0.28052  1.46
0.000000428133  0.000056234133  0.09019  0.10360  0.30723  1.98
0.000000428133  0.000042169650  0.08584  0.09980  0.33018  2.76
0.000000428133  0.000031622777  0.08193  0.09725  0.34527  3.76
0.000000428133  0.000023713737  0.07810  0.09602  0.35221  5.07
0.000000428133  0.000017782794  0.07399  0.09599  0.35160  6.80
0.000000428133  0.000013335214  0.06974  0.09703  0.34424  8.95
0.000000428133  0.000010000000  0.06568  0.09893  0.33123  11.31
0.000000428133  0.000007498942  0.06209  0.10149  0.31392  13.68
0.000000428133  0.000005623413  0.05919  0.10437  0.29432  15.84
0.000000428133  0.000004216965  0.05697  0.10732  0.27419  17.70
0.000000428133  0.000003162278  0.05533  0.11012  0.25501  19.24
0.000000428133  0.000002371374  0.05415  0.11264  0.23765  20.46
0.000000428133  0.000001778279  0.05331  0.11482  0.22263  21.44
0.000000428133  0.000001333521  0.05271  0.11664  0.20998  22.20
0.000000428133  0.000001000000  0.05228  0.11812  0.19971  22.77
0.000000428133  0.000000749894  0.05198  0.11931  0.19143  23.19
0.000000428133  0.000000562341  0.05177  0.12024  0.18497  23.51
0.000000428133  0.000000421697  0.05161  0.12097  0.17989  23.74
0.000000428133  0.000000316228  0.05149  0.12153  0.17598  23.92
0.000000428133  0.000000237137  0.05141  0.12195  0.17301  24.07
0.000000428133  0.000000177828  0.05135  0.12228  0.17071  24.17
0.000000428133  0.000000133352  0.05130  0.12253  0.16900  24.23
0.000000428133  0.000000100000  0.05127  0.12271  0.16769  24.28
0.000000297635  0.000100000000  0.09433  0.10877  0.27747  1.21
0.000000297635  0.000074989421  0.09242  0.10720  0.28540  1.19
0.000000297635  0.000056234133  0.08875  0.10372  0.30612  1.65
0.000000297635  0.000042169650  0.08465  0.10003  0.32860  2.50
0.000000297635  0.000031622777  0.08071  0.09721  0.34553  3.54
0.000000297635  0.000023713737  0.07687  0.09573  0.35392  4.84
0.000000297635  0.000017782794  0.07286  0.09557  0.35407  6.59
0.000000297635  0.000013335214  0.06867  0.09656  0.34697  8.79
0.000000297635  0.000010000000  0.06467  0.09842  0.33408  11.18
0.000000297635  0.000007498942  0.06116  0.10093  0.31690  13.56
0.000000297635  0.000005623413  0.05830  0.10381  0.29719  15.75
0.000000297635  0.000004216965  0.05609  0.10677  0.27693  17.65
0.000000297635  0.000003162278  0.05446  0.10960  0.25753  19.21
0.000000297635  0.000002371374  0.05329  0.11215  0.23995  20.44
0.000000297635  0.000001778279  0.05245  0.11437  0.22467  21.42
0.000000297635  0.000001333521  0.05185  0.11622  0.21183  22.18
0.000000297635  0.000001000000  0.05143  0.11774  0.20131  22.76
0.000000297635  0.000000749894  0.05112  0.11895  0.19293  23.19
0.000000297635  0.000000562341  0.05091  0.11990  0.18628  23.52
0.000000297635  0.000000421697  0.05075  0.12065  0.18109  23.75
0.000000297635  0.000000316228  0.05064  0.12122  0.17711  23.92
0.000000297635  0.000000237137  0.05055  0.12166  0.17404  24.05
