Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
  240    0.072502448    0   0
  250    0.072483809    0   0
  260    0.072465482    0   0
  270    0.072447460    0   0
  280    0.072429737    0   0
  290    0.072412306    0   0
  300    0.072395160    0   0
  310    0.072378293    0   0
  320    0.072361700    0   0
  330    0.072345374    0   0
  340    0.072329309    0   0
  350    0.072313501    0   0
  360    0.072297943    0   0
  370    0.072282632    0   0
  380    0.072267561    0   0
  390    0.072252725    0   0
  400    0.072238121    0   0
  410    0.072223744    0   0
  420    0.072209588    0   0
  430    0.072195649    0   0
  440    0.072181923    0   0
  450    0.072168406    0   0
  460    0.072155093    0   0
  470    0.072141981    0   0
  480    0.072129066    0   0
  490    0.072116344    0   0
  500    0.072103811    0   0
  510    0.072091464    0   0
  520    0.072079299    0   0
  530    0.072067313    0   0
  540    0.072055502    0   0
  550    0.072043863    0   0
  560    0.072032393    0   0
  570    0.072021089    0   0
  580    0.072009948    0   0
  590    0.071998966    0   0
  600    0.071988141    0   0
  610    0.071977470    0   0
  620    0.071966951    0   0
  630    0.071956580    0   0
  640    0.071946355    0   0
  650    0.071936273    0   0
  660    0.071926332    9   0
Solution converged in 661 iterations with final
                                            objective=0.071925345, slow progress with global relative
                                            objective=0.000000986<=1e-06 for 10 non-consecutive
                                            iterations
  661    0.071925345    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 4.216965034285822e-06
Iter    objective   convergence_count   no_progress_count
    0    0.069186273    0   0
   10    0.069161683    0   0
   20    0.069137589    0   0
   30    0.069113933    0   0
   40    0.069090698    0   0
   50    0.069067870    0   0
   60    0.069045437    0   0
   70    0.069023388    0   0
   80    0.069001714    0   0
   90    0.068980404    0   0
  100    0.068959449    0   0
  110    0.068938839    0   0
  120    0.068918568    0   0
  130    0.068898626    0   0
  140    0.068879006    0   0
  150    0.068859700    0   0
  160    0.068840701    0   0
  170    0.068822003    0   0
  180    0.068803598    0   0
  190    0.068785481    0   0
  200    0.068767644    0   0
  210    0.068750083    0   0
  220    0.068732791    0   0
  230    0.068715762    0   0
  240    0.068698991    0   0
  250    0.068682473    0   0
  260    0.068666203    0   0
  270    0.068650175    0   0
  280    0.068634385    0   0
  290    0.068618827    0   0
  300    0.068603498    0   0
  310    0.068588393    0   0
  320    0.068573508    0   0
  330    0.068558837    0   0
  340    0.068544378    0   0
  350    0.068530126    0   0
  360    0.068516077    0   0
  370    0.068502228    0   0
  380    0.068488574    0   0
  390    0.068475112    0   0
  400    0.068461839    0   0
  410    0.068448750    0   0
  420    0.068435844    0   0
  430    0.068423115    0   0
  440    0.068410561    0   0
  450    0.068398180    0   0
  460    0.068385967    0   0
  470    0.068373920    0   0
  480    0.068362036    0   0
  490    0.068350312    0   0
  500    0.068338746    0   0
  510    0.068327333    0   0
  520    0.068316073    0   0
  530    0.068304962    0   0
  540    0.068293998    0   0
  550    0.068283178    0   0
  560    0.068272500    0   0
  570    0.068261962    0   0
  580    0.068251560    0   0
  590    0.068241293    0   0
  600    0.068231159    0   0
  610    0.068221154    5   0
Solution converged in 615 iterations with final
                                            objective=0.068216200, slow progress with global relative
                                            objective=0.000000988<=1e-06 for 10 non-consecutive
                                            iterations
  615    0.068216200    10   0
